"CFS #","Case #","Date Reported","Date Occurred","Address","Incident","Disposition"
"CFS19-11-14-012869","UPD-191081","11/14/19 17:46","11/14/19 17:46","Common Name: SHAFER STREET Location Detail: BINGHAM HOUSE, ATHENS, OH 45701","CONVERSION_TRAFFIC RIGHT-OF-WAY RULE AT HIGHWAYS, STOP/YIELD SIGNS 4511.43A","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-11-14-012871","UPD-191080","11/14/19 17:50","11/14/19 17:50","Common Name: T.B. MEMORIAL AUDITORIUM, ATHENS, OH 45701","EDC DEPLOYMENT","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-11-14-012876","UPD","11/14/19 18:20","","Common Name: STATE ROUTE 682 Location Detail: AT ROUND-A-BOUT, ATHENS, OH 45701","CONVERSION_TRAFFIC VEHICLE LICENSE REGISTRATION","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-11-14-012878","UPD-191082","11/14/19 18:48","11/14/19 18:48","Common Name: NELSON COMMONS Location Detail: 1ST FLOOR OFFICE","INTOXICATED PERSON","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-11-14-012879","UPD","11/14/19 19:00","","Common Name: STEWART STREET, ATHENS, OH 45701","CONVERSION_TRAFFIC TWO HEADLIGHTS REQUIRED 4513.04","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-11-14-012884","UPD-191083","11/14/19 22:13","11/14/19 22:13","SOUTH GREEN DR Common Name: PARKING LOT 93, ATHENS, OH 45701","TRAFFIC CRASH ","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-11-14-012886","UPD","11/14/19 22:17","","Common Name: T.B. MEMORIAL AUDITORIUM, ATHENS, OH 45701","INTOXICATED PERSON","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-11-14-012892","UPD","11/14/19 23:35","","EAST GREEN STREET Common Name: WASHINGTON STREET Location Detail: COLLEGE STREET","CONVERSION_TRAFFIC TWO HEADLIGHTS REQUIRED 4513.04","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-11-15-012895","UPD-191085","11/15/19 00:15","11/15/19 00:15","88 UNIVERSITY TERRACE Common Name: SCOTT QUADRANGLE Location Detail: COURTYARD, ATHENS, OH 45701","ALCOHOL OFFENSE","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-11-15-012896","UPD","11/15/19 02:09","","132 SOUTH GREEN DRIVE Common Name: TRUE HOUSE, ATHENS, OH 45701","EMERGENCY CALL","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-11-15-012898","UPD-191086","11/15/19 02:42","11/15/19 02:42","132 SOUTH GREEN DRIVE Common Name: TRUE HOUSE Location Detail: ROOM 444, ATHENS, OH 45701","DISORDERLY CONDUCT OFFENSES","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
