Report Date,Report Time,Location,Offense Description,Earliest Date,Latest Date,Status,Incident
11/2/16 11:25,11/2/16 11:25,1115 University Loop East Building #5,University Referral - Residence Hall Violation,11/2/16 11:22,11/2/16 11:25,Closed,16-01134
11/2/16 13:38,11/2/16 13:38,333 Red Wolf BLVD,DOMESTIC DISTURBANCE,11/2/16 13:38,11/2/16 13:38,Closed,16-01135
11/3/16 14:12,11/3/16 14:12,104 N Caraway RD,Sick or Injured person,11/3/16 14:05,11/3/16 14:20,Closed,16-01136
11/3/16 15:19,11/3/16 15:19,2412 Quapaw Way Road,CRIMINAL MISCHIEF - 1ST DEGREE  PROPERTY OF ANOTHER VALUE $500 OR LESS,11/2/16 16:00,11/2/16 16:30,Closed,16-01137
11/4/16 0:32,11/4/16 0:32,2509 Aggie RD,Fire Alarm,11/4/16,11/4/16 0:05,Closed,16-01138
11/4/16 2:18,11/4/16 2:18,Alumni Blvd / Uloop / University Loop West,OUT OF TOWN WARRANT/ASSIST,11/4/16 23:25,11/4/16 23:55,Closed,16-01139
11/4/16 23:59,11/4/16 23:59,201 Olympic  DR,The Arkansas Clean Air on Campus Act of 2009,11/4/16 23:59,11/4/16 23:59,Closed,16-01140
11/5/16 0:41,11/5/16 0:41,201 Olympic  DR,The Arkansas Clean Air on Campus Act of 2009,11/5/16 0:41,11/5/16 0:41,Closed,16-01141
11/5/16 0:52,11/5/16 0:52,201 Olympic  DR,University Referral - Disorderly Conduct,11/5/16 0:40,11/5/16 0:50,Closed,16-01142
11/5/16 0:52,11/5/16 0:52,201 Olympic  DR,University Referral - Alcohol Violation,11/5/16 0:40,11/5/16 0:50,Closed,16-01142
11/5/16 1:35,11/5/16 1:35,201 Olympic  DR,PNG Issued on this person for the ASU Campus,11/5/16 1:35,11/5/16 1:35,Closed,16-01143
11/5/16 2:30,11/5/16 2:30,2319 U  ST,Accident - Hit and Run,11/4/16 20:00,11/5/16 2:30,Closed,16-01144
11/5/16 3:31,11/5/16 3:31,2509 Aggie RD,Fire Alarm,11/5/16 3:05,11/5/16 3:15,Closed,16-01145
11/5/16 5:15,11/5/16 5:15,910 University Loop,University Referral - Fail To Comply,11/5/16 2:00,11/5/16 2:15,Closed,16-01146
11/5/16 8:39,11/5/16 8:39,333  Red Wolf BLVD A,Burglary Alarm,11/5/16 8:34,11/5/16 8:39,Closed,16-01147
11/5/16 20:29,11/5/16 20:29,Sidewalk between College Park and Johnson Ave.,University Referral - Drug Violation,11/5/16 20:22,11/5/16 20:29,Closed,16-01148
11/5/16 20:29,11/5/16 20:29,Sidewalk between College Park and Johnson Ave.,University Referral - Dishonesty,11/5/16 20:22,11/5/16 20:29,Closed,16-01148
11/5/16 21:40,11/5/16 21:40,333  Red Wolf BLVD A,Burglary Alarm,11/5/16 21:40,11/5/16 21:40,Closed,16-01149
11/5/16 23:16,11/5/16 23:16,201 Olympic  DR,PNG Issued on this person for the ASU Campus,11/5/16 22:40,11/5/16 22:50,Closed,16-01150
11/5/16 23:16,11/5/16 23:16,201 Olympic  DR,University Referral - Alcohol Violation,11/5/16 22:40,11/5/16 22:50,Closed,16-01150
11/5/16 23:16,11/5/16 23:16,201 Olympic  DR,University Referral - Drug Violation,11/5/16 22:40,11/5/16 22:50,Closed,16-01150
11/5/16 23:16,11/5/16 23:16,201 Olympic  DR,POSSESSION OF SCH VI LT 4OZ,11/5/16 22:40,11/5/16 22:50,Closed,16-01150
11/5/16 23:16,11/5/16 23:16,201 Olympic  DR,POSSESSION FRAUDULENT / ALTERED IDENTIFICATION / PROVIDE ANOTHER UNDER 21 Y,11/5/16 22:40,11/5/16 22:50,Closed,16-01150
11/6/16 1:58,11/6/16 1:58,Johnson Ave.,POSSESSION OF DRUG PARAPHERNALIA,11/6/16 1:30,11/6/16 1:40,Closed,16-01151
11/6/16 1:58,11/6/16 1:58,Johnson Ave.,University Referral - Drug Violation,11/6/16 1:30,11/6/16 1:40,Closed,16-01151
11/6/16 18:29,11/6/16 18:29,113 S Caraway Road,Accident - Hit and Run,11/6/16 16:00,11/6/16 17:05,Closed,16-01152
11/6/16 18:47,11/6/16 18:47,113 Dean ST 312,Fire Alarm,11/6/16 17:26,11/6/16 17:38,Closed,16-01153
11/7/16 4:05,11/7/16 4:05,113 Dean ST,University Referral - Drug Violation,11/7/16 2:50,11/7/16 3:05,Closed,16-01154
11/7/16 21:27,11/7/16 21:27,125 Dean ST,"HARASSING COMMUNICATIONS / TELEPHONE, TELEGRAPH, MAIL, OR ANY WRITTEN FORM",11/7/16 21:27,11/7/16 21:27,Closed,16-01155
11/8/16 11:58,11/8/16 11:58,113 .University Hall Rm 325 ST,Fire Alarm,11/8/16 8:50,11/8/16 8:59,Closed,16-01156
11/8/16 20:21,11/8/16 20:21,2606 Pawnee ST 5,UNAUTHORIZED USE OF A VEHICLE,11/8/16 20:21,11/8/16 20:21,Closed,16-01157
11/9/16,Unknown,Dean Street sidewalk,Sexual Misconduct,9/24/16,9/24/16,Closed,Title IX
11/9/16 12:20,11/9/16 12:20,330 .Education Buildingrm229 CIR,Sick or Injured person,11/9/16 12:01,11/9/16 12:20,Closed,16-01158
11/9/16 13:09,11/9/16 13:09,125 Dean ST 203,University Referral - Residence Hall Violation,11/9/16 13:09,11/9/16 13:09,Closed,16-01159
11/9/16 13:09,11/9/16 13:09,125 Dean ST 203,University Referral - Harassment,11/9/16 13:09,11/9/16 13:09,Closed,16-01159
11/9/16 20:22,11/9/16 20:22,2509 Aggie RD,University Referral - Smoke Free Campus Policy,11/9/16 20:22,11/9/16 20:22,Closed,16-01160
11/9/16 21:21,11/9/16 21:21,2509 Aggie RD,University Referral - Excessive Noise,11/9/16 16:49,11/9/16 16:53,Closed,16-01161
11/9/16 21:36,11/9/16 21:36,2509 Aggie RD,University Referral - Excessive Noise,11/9/16 21:36,11/9/16 21:36,Closed,16-01162
11/10/16 0:52,11/10/16 0:52,113 Dean ST,The Arkansas Clean Air on Campus Act of 2009,11/10/16 0:36,11/10/16 0:40,Closed,16-01163
11/10/16 1:27,11/10/16 1:27,2509 Aggie RD,POSSESSION OF SCH VI LT 4OZ,11/10/16 1:00,11/10/16 1:54,Closed,16-01164
11/10/16 1:27,11/10/16 1:27,2509 Aggie RD,University Referral - Dishonesty,11/10/16 1:00,11/10/16 1:54,Closed,16-01164
11/10/16 1:27,11/10/16 1:27,2509 Aggie RD,University Referral - Drug Violation,11/10/16 1:00,11/10/16 1:54,Closed,16-01164
11/10/16 11:38,11/10/16 11:38,319 University Loop West  CRC,CRIMINAL MISCHIEF - 2ND DEGREE / RECKLESSLY DESTROYS,11/10/16 9:50,11/10/16 11:38,Closed,16-01165
11/10/16 15:32,11/10/16 15:32,2509 Aggie RD,University Referral - Residence Hall Violation,11/10/16 1:40,11/10/16 2:00,Closed,16-01166
11/11/16 4:14,11/11/16 4:14,Taco Bell,University Referral - Alcohol Violation,11/11/16 1:00,11/11/16 1:20,Closed,16-01167
11/12/16 2:30,11/12/16 2:30,Aggie Rd / Marion Berry Pkwy,DRIVING ON A SUSPENDED/CANCELLED/REVOKED LICENSE,11/12/16 1:40,11/12/16 1:50,Closed,16-01168
11/12/16 3:16,11/12/16 3:16,2319 U  ST,CRIMINAL MISCHIEF - 1ST DEGREE  PROPERTY OF ANOTHER VALUE $500 OR LESS,11/12/16 3:10,11/12/16 3:15,Closed,16-01169
11/12/16 3:40,11/12/16 3:40,2509 Aggie RD,University Referral - Residence Hall Violation,11/12/16 3:10,11/12/16 3:20,Closed,16-01170
11/12/16 5:11,11/12/16 5:11,2214 E Johnson AVE,University Referral - Alcohol Violation,11/12/16 4:38,11/12/16 4:41,Closed,16-01171
11/12/16 5:11,11/12/16 5:11,2214 E Johnson AVE,PNG Issued on this person for the ASU Campus,11/12/16 4:38,11/12/16 4:41,Closed,16-01171
11/12/16 11:11,11/12/16 11:11,Unknown,Sick or Injured person,11/12/16 12:56,11/12/16 12:56,Awaiting Information,16-01172
11/12/16 18:17,11/12/16 18:17,1203 University Loop East,University Referral - Drug Violation,11/12/16 17:30,11/12/16 18:15,Closed,16-01173
11/12/16 18:17,11/12/16 18:17,1203 University Loop East,University Referral - Dishonesty,11/12/16 17:30,11/12/16 18:15,Closed,16-01173
11/12/16 18:17,11/12/16 18:17,1203 University Loop East,University Referral - Fail To Comply,11/12/16 17:30,11/12/16 18:15,Closed,16-01173
11/12/16 19:35,11/12/16 19:35,106 Academic CIR,Fire Alarm,11/12/16 19:15,11/12/16 19:35,Closed,16-01174
11/12/16 20:24,11/12/16 20:24,Aggie Rd / Marion Berry Pkwy,OUT OF TOWN WARRANT/ASSIST,11/12/16 20:00,11/12/16 20:25,Closed,16-01175
11/13/16 7:56,11/13/16 7:56,1203 University Loop East,University Referral - Weapons,11/13/16 7:35,11/13/16 7:56,Closed,16-01176
11/13/16 7:56,11/13/16 7:56,1203 University Loop East,University Referral - Alcohol Violation,11/13/16 7:35,11/13/16 7:56,Closed,16-01176
11/13/16 23:45,11/13/16 23:45,2509 Aggie RD,"THEFT $1,000 OR LESS - ALL OTHERS",11/11/16 15:30,11/11/16 16:10,Closed,16-01177
11/13/16 23:45,11/13/16 23:45,2509 Aggie RD,University Referral - Smoke Free Campus Policy,11/13/16 23:30,11/13/16 23:45,Closed,16-01178
11/14/16 1:02,11/14/16 1:02,Aggie Rd / Marion Berry Pkwy,PNG Issued on this person for the ASU Campus,11/14/16 0:54,11/14/16 1:02,Closed,16-01179
11/14/16 2:33,11/14/16 2:33,113 Dean ST,ACCIDENT-PARKING LOT,11/14/16 2:13,11/14/16 2:39,Closed,16-01180
11/14/16 20:53,11/14/16 20:53,121 N Caraway RD,University Referral - Drug Violation,11/14/16 20:53,11/14/16 20:53,Closed,16-01181
11/15/16 8:49,11/15/16 8:49,615 University Loop East,ACCIDENT-PARKING LOT,11/15/16 8:49,11/15/16 8:49,Closed,16-01182
11/15/16 10:57,11/15/16 10:57,Roadway,Found Article/Property,11/15/16 10:57,11/15/16 10:57,Closed,16-01183
11/15/16 12:35,11/15/16 12:35,2515 Danner Bldg 2 AVE,RAPE,11/6/16 20:00,11/6/16 23:46,Closed,16-01184
11/15/16 14:12,11/15/16 14:12,2410 Aggie RD,Leaving the Scene of an Accident,11/14/16 22:40,11/14/16 22:50,Closed,16-01185
11/15/16 14:13,11/15/16 14:13,E Johnson Ave & St Hwy 91 / State St,OUT OF TOWN WARRANT/ASSIST,11/15/16 10:44,11/15/16 10:44,Closed,16-01186
11/15/16 14:13,11/15/16 14:13,E Johnson Ave & St Hwy 91 / State St,OUT OF TOWN WARRANT/ASSIST,11/15/16 10:44,11/15/16 10:44,Closed,16-01186
11/15/16 14:13,11/15/16 14:13,E Johnson Ave & St Hwy 91 / State St,DRIVING ON A SUSPENDED/CANCELLED/REVOKED LICENSE,11/15/16 10:44,11/15/16 10:44,Closed,16-01186
11/15/16 14:22,11/15/16 14:22,2628 .Ninebark Apartment Building #11 ST,FRAUDULENT USE OF A CREDIT CARD / OTHER REASONS FOR UNAUTHORIZED USE OF CAR,11/1/16 14:22,11/10/16 14:22,Closed,16-01187
11/15/16 21:44,11/15/16 21:44,2508 Honors Bldg 1 AVE,Sick or Injured person,11/15/16 14:30,11/15/16 14:54,Closed,16-01188
11/16/16 11:03,11/16/16 11:03,Driver ST,ACCIDENT-PARKING LOT,11/16/16 10:50,11/16/16 11:03,Closed,16-01189
11/16/16 21:13,11/16/16 21:13,Cherokee St / Uloop / University Loop East,DRIVING ON A SUSPENDED/CANCELLED/REVOKED LICENSE,11/16/16 21:13,11/16/16 21:13,Closed,16-01190
11/17/16,11/17/16,113 Dean ST,The Arkansas Clean Air on Campus Act of 2009,11/17/16,11/17/16,Closed,16-01191
11/17/16 3:35,11/17/16 3:35,2508 Honors Bldg 1 AVE,Fire Alarm,11/17/16 2:00,11/17/16 2:10,Closed,16-01192
11/17/16 3:35,11/17/16 3:35,2508 Honors Bldg 1 AVE,"PURCHASE, POSSESSION OF INTOXICATING LIQUOR BY MINOR",11/17/16 2:00,11/17/16 2:10,Closed,16-01192
11/17/16 3:35,11/17/16 3:35,2508 Honors Bldg 1 AVE,University Referral - Alcohol Violation,11/17/16 2:00,11/17/16 2:10,Closed,16-01192
11/17/16 3:49,11/17/16 3:49,113 Dean ST,The Arkansas Clean Air on Campus Act of 2009,11/17/16 0:33,11/17/16 0:40,Closed,16-01193
11/18/16 2:09,11/18/16 2:09,3350 Aggie RD,University Referral - Alcohol Violation,11/18/16 2:09,11/18/16 2:09,Closed,16-01194
11/18/16 4:29,11/18/16 4:29,Aggie Rd / Uloop / University Loop East,University Referral - Alcohol Violation,11/18/16 2:10,11/18/16 2:20,Closed,16-01195
11/18/16 4:29,11/18/16 4:29,Aggie Rd / Uloop / University Loop East,University Referral - Disorderly Conduct,11/18/16 2:10,11/18/16 2:20,Closed,16-01195
11/18/16 5:00,11/18/16 5:00,2509 Aggie RD,University Referral - Residence Hall Violation,11/18/16 4:20,11/18/16 4:45,Closed,16-01196
11/18/16 9:49,11/18/16 9:49,504 Robinson ST B,Fire Alarm,11/18/16 9:31,11/18/16 9:49,Closed,16-01197
11/18/16 14:07,11/18/16 14:07,218 Olympic DR,PNG Issued on this person for the ASU Campus,11/18/16 14:07,11/18/16 14:07,Closed,16-01198
11/18/16 14:23,11/18/16 14:23,2319 U  ST,ACCIDENT-PARKING LOT,11/18/16 12:45,11/18/16 13:00,Closed,16-01199
11/19/16 17:28,11/19/16 17:28,2501 Danner AVE,CRIMINAL MISCHIEF - 2ND DEGREE / RECKLESSLY DESTROYS,11/19/16 17:28,11/19/16 17:28,Closed,16-01200
11/20/16 4:02,11/20/16 4:02,Aggie Rd / Marion Berry Pkwy,DRIVING ON A SUSPENDED/CANCELLED/REVOKED LICENSE,11/20/16 1:35,11/20/16 1:45,Closed,16-01201
11/20/16 11:37,11/20/16 11:37,1915 Aggie RD,OUT OF TOWN WARRANT/ASSIST,11/20/16 11:22,11/20/16 11:37,Closed,16-01202
11/20/16 11:37,11/20/16 11:37,1915 Aggie RD,"OBSTRUCTING GOVERNMENTAL OPERATIONS / OBSTRUCTS, IMPAIRS, HINDERS, THE PER",11/20/16 11:22,11/20/16 11:37,Closed,16-01202
11/20/16 11:37,11/20/16 11:37,1915 Aggie RD,PNG Issued on this person for the ASU Campus,11/20/16 11:22,11/20/16 11:37,Closed,16-01202
11/22/16 23:27,11/22/16 23:27,2301 E Johnson AVE,University Referral - Smoke Free Campus Policy,11/22/16 23:15,11/22/16 23:25,Closed,16-01203
11/25/16 4:27,11/25/16 4:27,2214 E Johnson AVE,CRIMINAL TRESPASS IN OR ON A VEHICLE OR STRUCTURE / PREMISES,11/24/16 23:30,11/24/16 23:40,Closed,16-01204
11/25/16 4:27,11/25/16 4:27,2214 E Johnson AVE,POSSESSION OF SCH I OR II LT 2GM,11/24/16 23:30,11/24/16 23:40,Closed,16-01204
11/25/16 4:27,11/25/16 4:27,2214 E Johnson AVE,POSSESSION OF DRUG PARAPHERNALIA,11/24/16 23:30,11/24/16 23:40,Closed,16-01204
11/25/16 4:27,11/25/16 4:27,2214 E Johnson AVE,PNG Issued on this person for the ASU Campus,11/24/16 23:30,11/24/16 23:40,Closed,16-01204
11/25/16 12:04,11/25/16 12:04,E Washington Ave / Marion Berry Pkwy,PNG Issued on this person for the ASU Campus,11/25/16 12:04,11/25/16 12:04,Closed,16-01205
11/25/16 12:04,11/25/16 12:04,E Washington Ave / Marion Berry Pkwy,POSSESSION OF DRUG PARAPHERNALIA,11/25/16 12:04,11/25/16 12:04,Closed,16-01205
11/25/16 16:45,11/25/16 16:45,315 Red Wolf Trail,Found Article/Property,11/24/16 16:34,11/24/16 17:05,Closed,16-01206
11/25/16 23:57,11/25/16 23:57,2712 E Johnson AVE,DWI (UNLAWFUL ACT),11/25/16 23:40,11/25/16 23:50,Closed,16-01207
11/25/16 23:57,11/25/16 23:57,2712 E Johnson AVE,HAZARDOUS DRIVING,11/25/16 23:40,11/25/16 23:50,Closed,16-01207
11/26/16 8:34,11/26/16 8:34,333 Red Wolf BLVD B,Burglary Alarm,11/26/16 8:22,11/26/16 8:25,Closed,16-01208
11/26/16 13:16,11/26/16 13:16,2410 Aggie RD,Fire Alarm,11/26/16 13:06,11/26/16 13:18,Closed,16-01209
11/27/16 2:17,11/27/16 2:17,Marion Berry,DWI (UNLAWFUL ACT),11/27/16 2:00,11/27/16 2:10,Closed,16-01210
11/27/16 2:17,11/27/16 2:17,Marion Berry,SPEEDING,11/27/16 2:00,11/27/16 2:10,Closed,16-01210
11/27/16 13:51,11/27/16 13:51,2502 Aggie RD,Fire Alarm,11/27/16 13:41,11/27/16 13:51,Closed,16-01211
11/27/16 14:15,11/27/16 14:15,101 N Caraway RD,Burglary Alarm,11/27/16 14:15,11/27/16 14:15,Closed,16-01212
11/28/16 3:23,11/28/16 3:23,2509 Aggie RD,University Referral - Residence Hall Violation,11/28/16 0:35,11/28/16 0:40,Closed,16-01213
11/28/16 17:18,11/28/16 17:18,2007 Aggie,Sick or Injured person,11/28/16 17:18,11/28/16 17:18,Closed,16-01214
11/28/16 18:44,11/28/16 18:44,Driver ST,ACCIDENT-PARKING LOT,11/28/16 18:44,11/28/16 18:44,Closed,16-01215
11/28/16 19:57,11/28/16 19:57,2508 Aggie RD,Fire Alarm,11/28/16 19:45,11/28/16 19:57,Closed,16-01216
11/29/16 1:43,11/29/16 1:43,2509 Aggie RD,University Referral - Residence Hall Violation,11/29/16 1:30,11/29/16 1:40,Closed,16-01217
11/29/16 3:10,11/29/16 3:10,E Johnson Ave & St Hwy 91 / N Caraway Rd / S Caraway Rd,University Referral - Possession of Firearms,11/29/16 23:26,11/29/16 23:30,Closed,16-01221
11/29/16 7:42,11/29/16 7:42,2807 .Birch Apartment Building Apt #3 ST,"THEFT $1,000 OR LESS - ALL OTHERS",9/1/16 19:00,11/29/16 7:00,Closed,16-01218
11/29/16 21:33,11/29/16 21:33,125 Dean ST,Fire Alarm,11/29/16 21:30,11/29/16 21:33,Closed,16-01220
11/29/16 21:33,11/29/16 21:33,125 Dean ST,University Referral - Residence Hall Violation,11/29/16 21:30,11/29/16 21:33,Closed,16-01220
11/30/16 4:25,11/30/16 4:25,2509 Aggie RD,The Arkansas Clean Air on Campus Act of 2009,11/30/16 15:25,11/30/16 2:02,Closed,16-01222
11/30/16 14:11,11/30/16 14:11,2509 Aggie  Road,Accident - Hit and Run,11/29/16 22:30,11/30/16 14:11,Closed,16-01223
11/30/16 15:49,11/30/16 15:49,3350 Aggie RD,Sick or Injured person,11/30/16 14:32,11/30/16 15:49,Closed,16-01224
11/30/16 19:56,11/30/16 19:56,108 S Driver ST,University Referral - Disorderly Conduct,11/30/16 19:56,11/30/16 19:56,Closed,16-01225
12/1/16 4:34,12/1/16 4:34,113 Dean ST,The Arkansas Clean Air on Campus Act of 2009,12/1/16 0:05,12/1/16 0:10,Closed,16-01226
12/1/16 5:36,12/1/16 5:36,Johnson Ave / Marion Berry Pkwy,DRIVING ON A SUSPENDED/CANCELLED/REVOKED LICENSE,12/1/16 4:05,12/1/16 4:10,Closed,16-01227
12/1/16 5:36,12/1/16 5:36,Johnson Ave / Marion Berry Pkwy,POSSESSION OF DRUG PARAPHERNALIA,12/1/16 4:05,12/1/16 4:10,Closed,16-01227
12/1/16 5:36,12/1/16 5:36,Johnson Ave / Marion Berry Pkwy,CRIMINAL USE OF PROHIBITED WEAPON/BRASS KNUCKLES,12/1/16 4:05,12/1/16 4:10,Closed,16-01227
12/1/16 7:53,12/1/16 7:53,500 N Caraway RD,Found Article/Property,12/1/16 7:53,12/1/16 7:53,Closed,16-01228
12/1/16 13:42,12/1/16 13:42,101 N Driver ST,ACCIDENT-PARKING LOT,12/1/16 13:34,12/1/16 13:42,Closed,16-01229
12/1/16 15:47,12/1/16 15:47,2509 Aggie  Road,ACCIDENT-PARKING LOT,12/1/16 15:30,12/1/16 15:47,Closed,16-01230
12/2/16 2:56,12/2/16 2:56,Aggie Rd / Melrose St,DRIVING ON A SUSPENDED/CANCELLED/REVOKED LICENSE,12/2/16 2:12,12/2/16 2:15,Closed,16-01231
12/2/16 2:57,12/2/16 2:57,1002 University Loop,Sick or Injured person,12/2/16 1:10,12/2/16 1:12,Closed,16-01232
12/2/16 3:59,12/2/16 3:59,2509 Aggie RD,"PURCHASE, POSSESSION OF INTOXICATING LIQUOR BY MINOR",12/2/16 2:25,12/2/16 2:35,Closed,16-01233
12/2/16 3:59,12/2/16 3:59,2509 Aggie RD,University Referral - Alcohol Violation,12/2/16 2:25,12/2/16 2:35,Closed,16-01233
12/2/16 7:56,12/2/16 7:56,Eldridge St / State St,OUT OF TOWN WARRANT/ASSIST,12/2/16 7:18,12/2/16 7:56,Closed,16-01234
12/2/16 7:56,12/2/16 7:56,Eldridge St / State St,OBSTRUCTING GOVERNMENTAL OPERATIONS / REFUSES TO PROVIDE INFORMATION FOR A,12/2/16 7:18,12/2/16 7:56,Closed,16-01234
12/2/16 7:56,12/2/16 7:56,Eldridge St / State St,POSSESSION OF DRUG PARAPHERNALIA,12/2/16 7:18,12/2/16 7:56,Closed,16-01234
12/2/16 7:56,12/2/16 7:56,Eldridge St / State St,POSSESSION OF SCH IV OR V LT 28GM,12/2/16 7:18,12/2/16 7:56,Closed,16-01234
12/2/16 7:56,12/2/16 7:56,Eldridge St / State St,FURNISHING PROHIBITED ARTICLES,12/2/16 7:18,12/2/16 7:56,Closed,16-01234
12/2/16 7:56,12/2/16 7:56,Eldridge St / State St,POSSESSION OF DRUG PARAPHERNALIA,12/2/16 7:18,12/2/16 7:56,Closed,16-01234
12/2/16 11:01,12/2/16 11:01,Aggie Rd / Uloop / University Loop East,DISORDERLY CONDUCT,12/2/16 11:01,12/2/16 11:01,Closed,16-01235
12/2/16 11:01,12/2/16 11:01,Aggie Rd / Uloop / University Loop East,PNG Issued on this person for the ASU Campus,12/2/16 11:01,12/2/16 11:01,Closed,16-01235
12/2/16 13:03,12/2/16 13:03,3299 Johnson AVE E,Agency Assist - Actions or assistance to agencies outside jurisdictional boundaries,12/2/16 12:24,12/2/16 13:03,Closed,16-01236
12/2/16 20:47,12/2/16 20:47,217 Olympic DR,CRIMINAL TRESPASS IN OR ON A VEHICLE OR STRUCTURE / PREMISES,12/2/16 20:10,12/2/16 20:47,Closed,16-01237
12/3/16 0:43,12/3/16 0:43,201 Olympic  DR,CONTRIBUTING TO THE DELINQUENCY OF A MINOR,12/2/16 23:40,12/2/16 23:50,Closed,16-01238
12/3/16 0:43,12/3/16 0:43,201 Olympic  DR,University Referral - Alcohol Violation,12/2/16 23:40,12/2/16 23:50,Closed,16-01238
12/3/16 1:35,12/3/16 1:35,1002 University Loop / University Loop,University Referral - Alcohol Violation,12/3/16 1:15,12/3/16 1:25,Closed,16-01239
12/3/16 2:04,12/3/16 2:04,Honors Ave / Uloop / University Loop East,DUI - UNDER AGE DUI LAW / MORE THAN .02% BUT LESS THAN .08%,12/3/16 1:34,12/3/16 3:00,Closed,16-01240
12/3/16 2:04,12/3/16 2:04,Honors Ave / Uloop / University Loop East,HAZARDOUS DRIVING,12/3/16 1:34,12/3/16 3:00,Closed,16-01240
12/3/16 3:47,12/3/16 3:47,114 Cooley  DR,ACCIDENT-PARKING LOT,12/3/16 12:50,12/3/16 13:50,Closed,16-01241
12/3/16 5:22,12/3/16 5:22,Danner Ave / Uloop / University Loop East,DWI (UNLAWFUL ACT),12/3/16 2:15,12/3/16 2:25,Closed,16-01242
12/3/16 9:14,12/3/16 9:14,Marion Berry Pkwy / Red Wolf Trail,DRIVING ON A SUSPENDED/CANCELLED/REVOKED LICENSE,12/3/16 9:14,12/3/16 9:14,Closed,16-01243
12/3/16 9:14,12/3/16 9:14,Marion Berry Pkwy / Red Wolf Trail,OUT OF TOWN WARRANT/ASSIST,12/3/16 9:14,12/3/16 9:14,Closed,16-01243
12/3/16 10:02,12/3/16 10:02,Marion Berry Pkwy / Red Wolf Trail,OUT OF TOWN WARRANT/ASSIST,12/3/16 10:02,12/3/16 10:02,Closed,16-01244
12/3/16 13:04,12/3/16 13:04,S Caraway Rd / S Matthews Ave,NO DRIVER'S LICENSE,12/3/16 12:55,12/3/16 13:04,Closed,16-01245
12/3/16 13:04,12/3/16 13:04,S Caraway Rd / S Matthews Ave,No Proof of Liability Insurance,12/3/16 12:55,12/3/16 13:04,Closed,16-01245
12/3/16 13:04,12/3/16 13:04,S Caraway Rd / S Matthews Ave,EXPIRED OR NO TAGS,12/3/16 12:55,12/3/16 13:04,Closed,16-01245
12/3/16 16:20,12/3/16 16:20,1115 University Loop East Building #1,University Referral - Excessive Noise,12/3/16 16:20,12/3/16 16:20,Closed,16-01246
12/3/16 17:08,12/3/16 17:08,1115 University Loop East Building #3,University Referral - Excessive Noise,12/3/16 17:08,12/3/16 17:08,Closed,16-01247
12/3/16 18:28,12/3/16 18:28,113 Dean ST,ACCIDENT-PARKING LOT,12/3/16 18:28,12/3/16 18:28,Closed,16-01248
12/3/16 22:51,12/3/16 22:51,2606 Pawnee ST 5,UNAUTHORIZED USE OF A VEHICLE,12/3/16 22:30,12/3/16 22:40,Closed,16-01249
12/4/16 4:35,12/4/16 4:35,2331 U ST,"PURCHASE, POSSESSION OF INTOXICATING LIQUOR BY MINOR",12/4/16 1:10,12/4/16 1:25,Closed,16-01250
12/4/16 4:35,12/4/16 4:35,2331 U ST,University Referral - Alcohol Violation,12/4/16 1:10,12/4/16 1:25,Closed,16-01250
12/5/16 0:57,12/5/16 0:57,113 Dean ST,University Referral - Residence Hall Violation,12/5/16 0:15,12/5/16 0:25,Closed,16-01251
12/6/16 7:10,12/6/16 7:10,2214 E Johnson AVE,Found Article/Property,12/6/16 6:40,12/6/16 7:10,Closed,16-01252
12/6/16 9:05,12/6/16 9:05,101 N .Student Union - Financial Aid RD,Sick or Injured person,12/6/16 8:53,12/6/16 9:05,Closed,16-01253
12/6/16 11:46,12/6/16 11:46,2509 Aggie RD,Fire Alarm,12/6/16 16:35,12/6/16 16:40,Closed,16-01254
12/6/16 11:46,12/6/16 11:46,2509 Aggie RD,University Referral - Residence Hall Violation,12/6/16 16:35,12/6/16 16:40,Closed,16-01254
12/6/16 16:49,12/6/16 16:49,2509 Aggie RD,University Referral - Disorderly Conduct,12/6/16 16:49,12/6/16 16:49,Closed,16-01255
12/6/16 17:33,12/6/16 17:33,2331 U ST,ACCIDENT-PARKING LOT,12/6/16 17:33,12/6/16 17:33,Closed,16-01256
12/6/16 17:33,12/6/16 17:33,2331 U ST,University Referral - Residence Hall Violation,12/6/16 17:33,12/6/16 17:33,Closed,16-01256
12/6/16 20:29,12/6/16 20:29,422 University Loop West,Found Article/Property,12/6/16 20:33,12/6/16 20:33,Closed,16-01219
12/7/16 7:49,12/7/16 7:49,SERVICE ZONE ON CARAWAY RD @ AGGIE,ACCIDENT-PARKING LOT,12/6/16 9:35,12/6/16 9:35,Closed,16-01257
12/8/16 8:09,12/8/16 8:09,2713 Pawnee ST A,LOST ARTICLE/PROPERTY,8/22/16 8:09,12/8/16 8:09,Closed,16-01258
12/8/16 11:58,12/8/16 11:58,S Caraway Rd / S Matthews Ave,PUBLIC INTOXICATION - DRINKING IN PUBLIC,12/8/16 11:30,12/8/16 11:45,Closed,16-01259
12/8/16 15:48,12/8/16 15:48,Aggie Rd / State St,DRIVING ON A SUSPENDED/CANCELLED/REVOKED LICENSE,12/8/16 3:30,12/8/16 3:48,Closed,16-01260
