date_reported,case_number,incident,location,date_occurred,time_occurred,time_reported,university
2018-05-27,1986-002018,VEHICLE CODE VIOLATION,NA,NA,NA,7:53,University of California-Berkeley
2018-05-27,1986-002018,VEHICLE CODE VIOLATION,NA,NA,NA,8:47,University of California-Berkeley
2018-05-27,1985-002018,VEHICLE CODE,NA,NA,NA,8:58,University of California-Berkeley
NA,4851-00NA,VIOLATION,NA,NA,NA,NA,University of California-Berkeley
2018-05-27,1985-002018,VEHICLE CODE,NA,NA,NA,9:05,University of California-Berkeley
NA,4851-00NA,VIOLATION,NA,NA,NA,NA,University of California-Berkeley
2018-05-27,1981-002018,PEDESTRIAN STOP,NA,NA,NA,9:38,University of California-Berkeley
2018-05-27,1981-002018,PEDESTRIAN STOP,NA,NA,NA,11:26,University of California-Berkeley
2018-05-27,1982-002018,SUPPLEMENT,NA,NA,NA,11:31,University of California-Berkeley
2018-05-27,1976-002018,DEMONSTRATION,NA,NA,NA,11:39,University of California-Berkeley
2018-05-27,1984-002018,TRAFFIC STOP,NA,NA,NA,12:08,University of California-Berkeley
2018-05-27,1973-002018,ADMINISTRATIVE SERVICE,NA,NA,NA,12:47,University of California-Berkeley
2018-05-27,1981-002018,PEDESTRIAN STOP,NA,NA,NA,12:48,University of California-Berkeley
2018-05-27,1979-002018,MEDICAL EVENT,NA,NA,NA,13:57,University of California-Berkeley
2018-05-27,1977-002018,LARCENY/THEFT,NA,NA,NA,14:06,University of California-Berkeley
2018-05-27,1986-002018,VEHICLE CODE VIOLATION,NA,NA,NA,14:18,University of California-Berkeley
2018-05-27,1977-002018,LARCENY/THEFT,NA,NA,NA,15:09,University of California-Berkeley
2018-05-27,1985-002018,VEHICLE CODE,NA,NA,NA,15:26,University of California-Berkeley
NA,4851-00NA,VIOLATION,NA,NA,NA,NA,University of California-Berkeley
2018-05-27,1984-002018,TRAFFIC STOP,NA,NA,NA,15:45,University of California-Berkeley
2018-05-27,1975-002018,ANIMAL CASE,NA,NA,NA,16:14,University of California-Berkeley
2018-05-27,1983-002018,SUSPICIOUS EVENT,NA,NA,NA,16:54,University of California-Berkeley
2018-05-27,1978-002018,MAINTENANCE ISSUE,NA,NA,NA,17:11,University of California-Berkeley
2018-05-27,1980-002018,OUTSIDE ASSIST,NA,NA,NA,17:13,University of California-Berkeley
2018-05-27,1976-002018,DEMONSTRATION,NA,NA,NA,19:50,University of California-Berkeley
2018-05-27,1981-002018,PEDESTRIAN STOP,NA,NA,NA,21:27,University of California-Berkeley
2018-05-27,1977-002018,LARCENY/THEFT,NA,NA,NA,21:26,University of California-Berkeley
2018-05-27,1978-002018,MAINTENANCE ISSUE,NA,NA,NA,21:39,University of California-Berkeley
2018-05-27,1974-002018,ALL OTHER OFFENSES,NA,NA,NA,22:26,University of California-Berkeley
2018-05-27,1981-002018,PEDESTRIAN STOP,NA,NA,NA,23:16,University of California-Berkeley
2018-05-27,1981-002018,PEDESTRIAN STOP,NA,NA,NA,23:20,University of California-Berkeley
2018-05-27,1981-002018,PEDESTRIAN STOP,NA,NA,NA,23:55,University of California-Berkeley
2018-05-28,1994-002018,PEDESTRIAN STOP,NA,NA,NA,0:02,University of California-Berkeley
2018-05-28,1991-002018,MISC. SERVICE,NA,NA,NA,0:10,University of California-Berkeley
2018-05-28,1994-002018,PEDESTRIAN STOP,NA,NA,NA,0:28,University of California-Berkeley
2018-05-28,1994-002018,PEDESTRIAN STOP,NA,NA,NA,0:39,University of California-Berkeley
2018-05-28,1988-002018,ALL OTHER OFFENSES,NA,NA,NA,2:51,University of California-Berkeley
2018-05-28,1994-002018,PEDESTRIAN STOP,NA,NA,NA,5:50,University of California-Berkeley
2018-05-28,1991-002018,MISC. SERVICE,NA,NA,NA,7:52,University of California-Berkeley
2018-05-28,1994-002018,PEDESTRIAN STOP,NA,NA,NA,9:18,University of California-Berkeley
2018-05-28,1994-002018,PEDESTRIAN STOP,NA,NA,NA,9:25,University of California-Berkeley
2018-05-28,1992-002018,OTHER ASSAULTS,NA,NA,NA,9:48,University of California-Berkeley
2018-05-28,1995-002018,SUSPICIOUS EVENT,NA,NA,NA,10:12,University of California-Berkeley
2018-05-28,1989-002018,DEMONSTRATION,NA,NA,NA,10:21,University of California-Berkeley
2018-05-28,1996-002018,TRAFFIC STOP,NA,NA,NA,11:57,University of California-Berkeley
2018-05-28,1991-002018,MISC. SERVICE,NA,NA,NA,12:18,University of California-Berkeley
2018-05-28,1993-002018,OUTSIDE ASSIST,NA,NA,NA,12:54,University of California-Berkeley
2018-05-28,1996-002018,TRAFFIC STOP,NA,NA,NA,15:22,University of California-Berkeley
2018-05-28,1994-002018,PEDESTRIAN STOP,NA,NA,NA,15:53,University of California-Berkeley
2018-05-28,1996-002018,TRAFFIC STOP,NA,NA,NA,17:01,University of California-Berkeley
2018-05-28,1996-002018,TRAFFIC STOP,NA,NA,NA,17:09,University of California-Berkeley
2018-05-28,1995-002018,SUSPICIOUS EVENT,NA,NA,NA,18:19,University of California-Berkeley
2018-05-28,1995-002018,SUSPICIOUS EVENT,NA,NA,NA,19:13,University of California-Berkeley
2018-05-28,1988-002018,ALL OTHER OFFENSES,NA,NA,NA,19:57,University of California-Berkeley
2018-05-28,1996-002018,TRAFFIC STOP,NA,NA,NA,20:29,University of California-Berkeley
2018-05-28,1996-002018,TRAFFIC STOP,NA,NA,NA,20:42,University of California-Berkeley
2018-05-28,1996-002018,TRAFFIC STOP,NA,NA,NA,20:49,University of California-Berkeley
2018-05-28,1996-002018,TRAFFIC STOP,NA,NA,NA,20:51,University of California-Berkeley
2018-05-28,1996-002018,TRAFFIC STOP,NA,NA,NA,21:08,University of California-Berkeley
2018-05-28,1990-002018,MAINTENANCE ISSUE,NA,NA,NA,21:23,University of California-Berkeley
2018-05-28,1993-002018,OUTSIDE ASSIST,NA,NA,NA,21:31,University of California-Berkeley
2018-05-28,1995-002018,SUSPICIOUS EVENT,NA,NA,NA,21:32,University of California-Berkeley
2018-05-28,1988-002018,ALL OTHER OFFENSES,NA,NA,NA,22:06,University of California-Berkeley
2018-05-29,2007-002018,TRAFFIC STOP,NA,NA,NA,0:40,University of California-Berkeley
2018-05-29,2004-002018,PEDESTRIAN STOP,NA,NA,NA,0:53,University of California-Berkeley
2018-05-29,2004-002018,PEDESTRIAN STOP,NA,NA,NA,2:18,University of California-Berkeley
2018-05-29,2004-002018,PEDESTRIAN STOP,NA,NA,NA,6:33,University of California-Berkeley
2018-05-29,2000-002018,LARCENY/THEFT,NA,NA,NA,7:33,University of California-Berkeley
2018-05-29,2008-002018,WELFARE CHECK,NA,NA,NA,7:38,University of California-Berkeley
2018-05-29,2001-002018,MAINTENANCE ISSUE,NA,NA,NA,7:59,University of California-Berkeley
2018-05-29,2007-002018,TRAFFIC STOP,NA,NA,NA,8:26,University of California-Berkeley
2018-05-29,2000-002018,LARCENY/THEFT,NA,NA,NA,9:59,University of California-Berkeley
2018-05-29,2008-002018,WELFARE CHECK,NA,NA,NA,10:25,University of California-Berkeley
2018-05-29,2006-002018,TOW,NA,NA,NA,10:30,University of California-Berkeley
2018-05-29,2007-002018,TRAFFIC STOP,NA,NA,NA,17:15,University of California-Berkeley
2018-05-29,2003-002018,MOTOR VEHICLE THEFT,NA,NA,NA,17:15,University of California-Berkeley
2018-05-29,2005-002018,SUSPICIOUS EVENT,NA,NA,NA,17:26,University of California-Berkeley
2018-05-29,1999-002018,BIKE STOP,NA,NA,NA,17:33,University of California-Berkeley
2018-05-29,2007-002018,TRAFFIC STOP,NA,NA,NA,17:39,University of California-Berkeley
2018-05-29,2002-002018,MISC. SERVICE,NA,NA,NA,17:48,University of California-Berkeley
2018-05-29,2007-002018,TRAFFIC STOP,NA,NA,NA,17:49,University of California-Berkeley
2018-05-29,2007-002018,TRAFFIC STOP,NA,NA,NA,20:12,University of California-Berkeley
2018-05-29,2004-002018,PEDESTRIAN STOP,NA,NA,NA,20:20,University of California-Berkeley
2018-05-29,1998-002018,ANIMAL CASE,NA,NA,NA,20:27,University of California-Berkeley
2018-05-29,1997-002018,ALL OTHER OFFENSES,NA,NA,NA,21:25,University of California-Berkeley
2018-05-29,2001-002018,MAINTENANCE ISSUE,NA,NA,NA,21:35,University of California-Berkeley
2018-05-29,2005-002018,SUSPICIOUS EVENT,NA,NA,NA,22:02,University of California-Berkeley
2018-05-29,2002-002018,MISC. SERVICE,NA,NA,NA,22:04,University of California-Berkeley
2018-05-29,2007-002018,TRAFFIC STOP,NA,NA,NA,22:08,University of California-Berkeley
2018-05-29,2004-002018,PEDESTRIAN STOP,NA,NA,NA,22:34,University of California-Berkeley
2018-05-29,2007-002018,TRAFFIC STOP,NA,NA,NA,23:28,University of California-Berkeley
2018-05-30,2021-002018,TRAFFIC STOP,NA,NA,NA,0:21,University of California-Berkeley
2018-05-30,2012-002018,MAINTENANCE ISSUE,NA,NA,NA,0:31,University of California-Berkeley
2018-05-30,2024-002018,WELFARE CHECK,NA,NA,NA,0:34,University of California-Berkeley
2018-05-30,2016-002018,OUTSIDE ASSIST,NA,NA,NA,0:37,University of California-Berkeley
2018-05-30,2017-002018,PEDESTRIAN STOP,NA,NA,NA,0:40,University of California-Berkeley
2018-05-30,2017-002018,PEDESTRIAN STOP,NA,NA,NA,1:06,University of California-Berkeley
2018-05-30,2017-002018,PEDESTRIAN STOP,NA,NA,NA,1:31,University of California-Berkeley
2018-05-30,2009-002018,ALL OTHER OFFENSES,NA,NA,NA,1:34,University of California-Berkeley
2018-05-30,2017-002018,PEDESTRIAN STOP,NA,NA,NA,2:51,University of California-Berkeley
2018-05-30,2021-002018,TRAFFIC STOP,NA,NA,NA,2:55,University of California-Berkeley
2018-05-30,2014-002018,MISC. SERVICE,NA,NA,NA,2:56,University of California-Berkeley
2018-05-30,2014-002018,MISC. SERVICE,NA,NA,NA,8:24,University of California-Berkeley
2018-05-30,2020-002018,TRAFFIC,NA,NA,NA,8:43,University of California-Berkeley
2018-05-30,2010-002018,FORGERY AND,NA,NA,NA,9:38,University of California-Berkeley
NA,4827-00NA,COUNTERFEITING,NA,NA,NA,NA,University of California-Berkeley
2018-05-30,2014-002018,MISC. SERVICE,NA,NA,NA,10:08,University of California-Berkeley
2018-05-30,2020-002018,TRAFFIC,NA,NA,NA,10:17,University of California-Berkeley
2018-05-30,2023-002018,WEAPONS VIOLATIONS,NA,NA,NA,10:55,University of California-Berkeley
2018-05-30,2014-002018,MISC. SERVICE,NA,NA,NA,11:12,University of California-Berkeley
2018-05-30,2024-002018,WELFARE CHECK,NA,NA,NA,11:25,University of California-Berkeley
2018-05-30,2024-002018,WELFARE CHECK,NA,NA,NA,11:33,University of California-Berkeley
2018-05-30,2018-002018,SUPPLEMENT,NA,NA,NA,12:03,University of California-Berkeley
2018-05-30,2014-002018,MISC. SERVICE,NA,NA,NA,13:08,University of California-Berkeley
2018-05-30,2021-002018,TRAFFIC STOP,NA,NA,NA,13:48,University of California-Berkeley
2018-05-30,2014-002018,MISC. SERVICE,NA,NA,NA,14:21,University of California-Berkeley
2018-05-30,2021-002018,TRAFFIC STOP,NA,NA,NA,14:46,University of California-Berkeley
2018-05-30,2014-002018,MISC. SERVICE,NA,NA,NA,15:17,University of California-Berkeley
2018-05-30,2017-002018,PEDESTRIAN STOP,NA,NA,NA,15:35,University of California-Berkeley
2018-05-30,2011-002018,LARCENY/THEFT,NA,NA,NA,16:07,University of California-Berkeley
2018-05-30,2014-002018,MISC. SERVICE,NA,NA,NA,16:45,University of California-Berkeley
2018-05-30,2019-002018,SUSPICIOUS EVENT,NA,NA,NA,16:51,University of California-Berkeley
2018-05-30,2014-002018,MISC. SERVICE,NA,NA,NA,16:52,University of California-Berkeley
2018-05-30,2022-002018,VEHICLE CODE,NA,NA,NA,16:59,University of California-Berkeley
NA,4851-00NA,VIOLATION,NA,NA,NA,NA,University of California-Berkeley
2018-05-30,2009-002018,ALL OTHER OFFENSES,NA,NA,NA,20:56,University of California-Berkeley
2018-05-30,2013-002018,MEDICAL EVENT,NA,NA,NA,21:37,University of California-Berkeley
2018-05-30,2021-002018,TRAFFIC STOP,NA,NA,NA,21:58,University of California-Berkeley
2018-05-30,2015-002018,OTHER ASSAULTS,NA,NA,NA,22:03,University of California-Berkeley
2018-05-30,2009-002018,ALL OTHER OFFENSES,NA,NA,NA,22:13,University of California-Berkeley
2018-05-30,2021-002018,TRAFFIC STOP,NA,NA,NA,23:18,University of California-Berkeley
2018-05-30,2019-002018,SUSPICIOUS EVENT,NA,NA,NA,23:25,University of California-Berkeley
2018-05-30,2021-002018,TRAFFIC STOP,NA,NA,NA,23:28,University of California-Berkeley
2018-05-30,2021-002018,TRAFFIC STOP,NA,NA,NA,23:32,University of California-Berkeley
2018-05-31,2037-002018,TRAFFIC STOP,NA,NA,NA,0:41,University of California-Berkeley
2018-05-31,2035-002018,SUSPICIOUS EVENT,NA,NA,NA,0:52,University of California-Berkeley
2018-05-31,2037-002018,TRAFFIC STOP,NA,NA,NA,0:56,University of California-Berkeley
2018-05-31,2037-002018,TRAFFIC STOP,NA,NA,NA,0:58,University of California-Berkeley
2018-05-31,2037-002018,TRAFFIC STOP,NA,NA,NA,1:01,University of California-Berkeley
2018-05-31,2030-002018,MAINTENANCE ISSUE,NA,NA,NA,1:17,University of California-Berkeley
2018-05-31,2028-002018,DISORDERLY CONDUCT,NA,NA,NA,1:53,University of California-Berkeley
2018-05-31,2035-002018,SUSPICIOUS EVENT,NA,NA,NA,3:45,University of California-Berkeley
2018-05-31,2039-002018,WELFARE CHECK,NA,NA,NA,3:46,University of California-Berkeley
2018-05-31,2035-002018,SUSPICIOUS EVENT,NA,NA,NA,7:45,University of California-Berkeley
2018-05-31,2039-002018,WELFARE CHECK,NA,NA,NA,8:04,University of California-Berkeley
2018-05-31,2039-002018,WELFARE CHECK,NA,NA,NA,8:45,University of California-Berkeley
2018-05-31,2027-002018,BURGLARY,NA,NA,NA,8:39,University of California-Berkeley
2018-05-31,2032-002018,MISC. SERVICE,NA,NA,NA,8:51,University of California-Berkeley
2018-05-31,2032-002018,MISC. SERVICE,NA,NA,NA,9:01,University of California-Berkeley
2018-05-31,2029-002018,LARCENY/THEFT,NA,NA,NA,9:26,University of California-Berkeley
2018-05-31,2032-002018,MISC. SERVICE,NA,NA,NA,10:22,University of California-Berkeley
2018-05-31,2039-002018,WELFARE CHECK,NA,NA,NA,10:23,University of California-Berkeley
2018-05-31,2037-002018,TRAFFIC STOP,NA,NA,NA,10:42,University of California-Berkeley
2018-05-31,2037-002018,TRAFFIC STOP,NA,NA,NA,10:53,University of California-Berkeley
2018-05-31,2039-002018,WELFARE CHECK,NA,NA,NA,11:01,University of California-Berkeley
2018-05-31,2037-002018,TRAFFIC STOP,NA,NA,NA,11:01,University of California-Berkeley
2018-05-31,2035-002018,SUSPICIOUS EVENT,NA,NA,NA,11:14,University of California-Berkeley
2018-05-31,2038-002018,VEHICLE CODE VIOLATION,NA,NA,NA,11:24,University of California-Berkeley
2018-05-31,2037-002018,TRAFFIC STOP,NA,NA,NA,12:32,University of California-Berkeley
2018-05-31,2025-002018,ADMINISTRATIVE SERVICE,NA,NA,NA,12:51,University of California-Berkeley
2018-05-31,2033-002018,OUTSIDE ASSIST,NA,NA,NA,13:37,University of California-Berkeley
2018-05-31,2026-002018,ALL OTHER OFFENSES,NA,NA,NA,13:45,University of California-Berkeley
2018-05-31,2037-002018,TRAFFIC STOP,NA,NA,NA,14:09,University of California-Berkeley
2018-05-31,2039-002018,WELFARE CHECK,NA,NA,NA,14:47,University of California-Berkeley
2018-05-31,2029-002018,LARCENY/THEFT,NA,NA,NA,15:38,University of California-Berkeley
2018-05-31,2027-002018,BURGLARY,NA,NA,NA,15:41,University of California-Berkeley
2018-05-31,2029-002018,LARCENY/THEFT,NA,NA,NA,16:41,University of California-Berkeley
2018-05-31,2035-002018,SUSPICIOUS EVENT,NA,NA,NA,17:06,University of California-Berkeley
2018-05-31,2034-002018,PEDESTRIAN STOP,NA,NA,NA,17:17,University of California-Berkeley
2018-05-31,2030-002018,MAINTENANCE ISSUE,NA,NA,NA,18:10,University of California-Berkeley
2018-05-31,2039-002018,WELFARE CHECK,NA,NA,NA,20:03,University of California-Berkeley
2018-05-31,2036-002018,TOW,NA,NA,NA,21:10,University of California-Berkeley
2018-05-31,2028-002018,DISORDERLY CONDUCT,NA,NA,NA,21:14,University of California-Berkeley
2018-05-31,2029-002018,LARCENY/THEFT,NA,NA,NA,21:36,University of California-Berkeley
2018-05-31,2037-002018,TRAFFIC STOP,NA,NA,NA,22:12,University of California-Berkeley
2018-05-31,2037-002018,TRAFFIC STOP,NA,NA,NA,22:26,University of California-Berkeley
2018-05-31,2026-002018,ALL OTHER OFFENSES,NA,NA,NA,22:38,University of California-Berkeley
2018-05-31,2037-002018,TRAFFIC STOP,NA,NA,NA,23:08,University of California-Berkeley
2018-05-31,2037-002018,TRAFFIC STOP,NA,NA,NA,23:10,University of California-Berkeley
2018-05-31,2031-002018,MEDICAL EVENT,NA,NA,NA,23:31,University of California-Berkeley
2018-06-01,2042-002018,DISORDERLY CONDUCT,NA,NA,NA,0:06,University of California-Berkeley
2018-06-01,2055-002018,WELFARE CHECK,NA,NA,NA,1:50,University of California-Berkeley
2018-06-01,2049-002018,PEDESTRIAN STOP,NA,NA,NA,2:55,University of California-Berkeley
2018-06-01,2046-002018,MAINTENANCE ISSUE,NA,NA,NA,4:56,University of California-Berkeley
2018-06-01,2042-002018,DISORDERLY CONDUCT,NA,NA,NA,7:47,University of California-Berkeley
2018-06-01,2040-002018,ALL OTHER OFFENSES,NA,NA,NA,9:57,University of California-Berkeley
2018-06-01,2052-002018,TRAFFIC,NA,NA,NA,9:48,University of California-Berkeley
2018-06-01,2047-002018,MISC. SERVICE,NA,NA,NA,10:05,University of California-Berkeley
2018-06-01,2044-002018,FORGERY AND COUNTERFEITING,NA,NA,NA,10:50,University of California-Berkeley
2018-06-01,2042-002018,DISORDERLY CONDUCT,NA,NA,NA,12:24,University of California-Berkeley
2018-06-01,2046-002018,MAINTENANCE ISSUE,NA,NA,NA,13:16,University of California-Berkeley
2018-06-01,2053-002018,TRAFFIC STOP,NA,NA,NA,14:48,University of California-Berkeley
2018-06-01,2045-002018,HEALTH AND SAFETY CODE VIOLATION,NA,NA,NA,15:39,University of California-Berkeley
2018-06-01,2051-002018,SUSPICIOUS EVENT,NA,NA,NA,15:42,University of California-Berkeley
2018-06-01,2040-002018,ALL OTHER OFFENSES,NA,NA,NA,15:47,University of California-Berkeley
2018-06-01,2044-002018,FORGERY AND COUNTERFEITING,NA,NA,NA,15:53,University of California-Berkeley
2018-06-01,2043-002018,DRUG VIOLATIONS,NA,NA,NA,16:11,University of California-Berkeley
2018-06-01,2050-002018,SPECIAL EVENT,NA,NA,NA,17:21,University of California-Berkeley
2018-06-01,2052-002018,TRAFFIC,NA,NA,NA,19:44,University of California-Berkeley
2018-06-01,2048-002018,OUTSIDE ASSIST,NA,NA,NA,20:24,University of California-Berkeley
2018-06-01,2055-002018,WELFARE CHECK,NA,NA,NA,20:45,University of California-Berkeley
2018-06-01,2041-002018,BIKE STOP,NA,NA,NA,20:47,University of California-Berkeley
2018-06-01,2053-002018,TRAFFIC STOP,NA,NA,NA,21:04,University of California-Berkeley
2018-06-01,2049-002018,PEDESTRIAN STOP,NA,NA,NA,21:10,University of California-Berkeley
2018-06-01,2054-002018,VEHICLE CODE VIOLATION,NA,NA,NA,21:15,University of California-Berkeley
2018-06-01,2054-002018,VEHICLE CODE VIOLATION,NA,NA,NA,21:16,University of California-Berkeley
2018-06-01,2049-002018,PEDESTRIAN STOP,NA,NA,NA,21:33,University of California-Berkeley
2018-06-01,2049-002018,PEDESTRIAN STOP,NA,NA,NA,21:36,University of California-Berkeley
2018-06-01,2053-002018,TRAFFIC STOP,NA,NA,NA,22:04,University of California-Berkeley
2018-06-01,2051-002018,SUSPICIOUS EVENT,NA,NA,NA,22:12,University of California-Berkeley
2018-06-01,2051-002018,SUSPICIOUS EVENT,NA,NA,NA,22:28,University of California-Berkeley
2018-06-01,2046-002018,MAINTENANCE ISSUE,NA,NA,NA,22:30,University of California-Berkeley
2018-06-01,2053-002018,TRAFFIC STOP,NA,NA,NA,22:40,University of California-Berkeley
2018-06-01,2055-002018,WELFARE CHECK,NA,NA,NA,22:41,University of California-Berkeley
2018-06-01,2047-002018,MISC. SERVICE,NA,NA,NA,22:48,University of California-Berkeley
2018-06-01,2049-002018,PEDESTRIAN STOP,NA,NA,NA,22:53,University of California-Berkeley
2018-06-01,2055-002018,WELFARE CHECK,NA,NA,NA,23:07,University of California-Berkeley
2018-06-01,2040-002018,ALL OTHER OFFENSES,NA,NA,NA,23:12,University of California-Berkeley
2018-06-01,2053-002018,TRAFFIC STOP,NA,NA,NA,23:16,University of California-Berkeley
2018-06-01,2040-002018,ALL OTHER OFFENSES,NA,NA,NA,23:54,University of California-Berkeley
2018-06-02,2062-002018,SUSPICIOUS EVENT,NA,NA,NA,0:05,University of California-Berkeley
2018-06-02,2065-002018,WELFARE CHECK,NA,NA,NA,0:18,University of California-Berkeley
2018-06-02,2060-002018,PEDESTRIAN STOP,NA,NA,NA,1:27,University of California-Berkeley
2018-06-02,2056-002018,ALL OTHER OFFENSES,NA,NA,NA,2:16,University of California-Berkeley
2018-06-02,2063-002018,TRAFFIC STOP,NA,NA,NA,6:14,University of California-Berkeley
2018-06-02,2059-002018,MOTOR VEHICLE THEFT,NA,NA,NA,9:35,University of California-Berkeley
2018-06-02,2063-002018,TRAFFIC STOP,NA,NA,NA,9:51,University of California-Berkeley
