case_number,time_occurred,time_reported,university,date_reported,date_occurred,location,incident
17000748,00:00,16:04,University of Iowa,2017-05-23,2017-05-22,"251 W IOWA, BIKE RACK",THEFT 4TH DEGREE
17000749,21:26,06:30,University of Iowa,2017-05-23,2017-05-23,"UCC, PUBLIC SAFETY",DAMAGED UI PROPERTY PROPERTY DAMAGE
17000750,22:49,22:49,University of Iowa,2017-05-23,2017-05-23,KUM & GO,INTOXICATED SUBJECTS
17000753,09:57,09:57,University of Iowa,2017-05-24,2017-05-24,"HOSPITAL, 5TH FL",ASSIST OTHER AGENCY
17000754,10:42,10:42,University of Iowa,2017-05-24,2017-05-24,PETERSEN HALL,SUSPICIOUS PERSONS/ACTIVITY
17000755,15:00,15:00,University of Iowa,2017-05-24,2017-05-24,"MAPF, LEVEL 4 BAY C",STRIKING UNATTENDED VEHICLE
17000756,00:00,16:14,University of Iowa,2017-05-24,2017-05-23,HAWKEYE COMMUTER LOT,STRIKING UNATTENDED VEHICLE
17000757,17:29,17:29,University of Iowa,2017-05-24,2017-05-24,CRWC,THEFT 5TH DEGREE
17000759,08:23,08:23,University of Iowa,2017-05-25,2017-05-25,230 HAWKINS DR,PERSONAL INJURY
17000760,00:32,00:32,University of Iowa,2017-05-26,2017-05-26,1100 BLK MELROSE,POSSESSION/SUPPLY ALCOHOL U/21 PUBLIC INTOX
17000761,02:37,02:37,University of Iowa,2017-05-26,2017-05-26,"KINNICK, S ENT",PUBLIC INTOX
17000762,03:26,03:26,University of Iowa,2017-05-26,2017-05-26,"220 HAWKINS DR, ED ENT",PUBLIC INTOX
17000764,00:00,16:45,University of Iowa,2017-05-27,2017-05-22,"801 NEWTON ROAD, BIKE RACK",THEFT 2ND DEGREE
17000765,22:22,22:22,University of Iowa,2017-05-27,2017-05-27,"HOSPITAL, ED",INTOXICATED SUBJECTS
17000766,02:49,02:49,University of Iowa,2017-05-28,2017-05-28,400 S VAN BUREN ST,PROVIDE FALSE ID INFO POSSESSION/SUPPLY ALCOHOL U/21
17000767,23:37,23:37,University of Iowa,2017-05-28,2017-05-28,CRWC,INTOXICATED SUBJECTS
17000768,01:04,01:04,University of Iowa,2017-05-29,2017-05-29,POWER PLANT,THEFT 5TH - POSS STLN PROPERTY BURGLARY 2ND DEGREE
17000771,09:54,10:36,University of Iowa,2017-05-30,2017-05-30,METERED PARKING LOT N OF RIENOW HALL,THEFT 2ND - MOTOR VEHICLE
17000772,00:00,13:53,University of Iowa,2017-05-30,2017-04-26,MACBRIDE HALL,THEFT 5TH DEGREE
17000773,00:00,14:32,University of Iowa,2017-05-30,2017-05-29,BIOLOGY BUILDING,SUSPICIOUS PERSONS/ACTIVITY
17000775,00:00,21:32,University of Iowa,2017-05-30,2017-05-25,"110 HAWKEYE DR, CAMBUS SHELTER",DAMAGED UI PROPERTY CRIMINAL MISCHIEF 3RD DEGREE
17000777,01:46,01:46,University of Iowa,2017-05-31,2017-05-31,1ST AVE/2ND ST,OWI/DRUGGED 3RD OFFENSE
17000778,09:11,09:11,University of Iowa,2017-05-31,2017-05-31,ELLIOTT DR/HAWKINS DR,1050PD:MV/FIXED OBJECT
17000779,00:00,15:06,University of Iowa,2017-06-01,2017-05-30,"251 W IOWA AVE, N BIKE RACK",THEFT 4TH DEGREE
17000780,17:13,17:14,University of Iowa,2017-06-01,2017-06-01,"MAPF, LEVEL 4, BAY B",1050PD:MV/MOTOR VEH
17000782,02:14,02:14,University of Iowa,2017-06-02,2017-06-02,"HOSPITAL, ED",POSSESSION/SUPPLY ALCOHOL U/21 PUBLIC INTOX
17000784,09:55,09:55,University of Iowa,2017-06-02,2017-06-02,"20 E WASHINGTON ST, EXT",FIRE INCIDENT
17000785,08:27,08:27,University of Iowa,2017-06-02,2017-06-02,ICPD,ASSIST OTHER AGENCY
17000786,09:27,09:27,University of Iowa,2017-06-02,2017-06-02,1001 OAKCREST ST,ASSIST OTHER AGENCY
17000787,00:00,12:37,University of Iowa,2017-06-02,2017-05-28,"HOSPITAL, 3 BOYD TOWER",ASSAULT - SIMPLE
17000788,14:45,14:45,University of Iowa,2017-06-02,2017-06-02,"MAPF, LEVEL 4, BAY B",1050PD:MV/MOTOR VEH
17000790,23:15,23:15,University of Iowa,2017-06-02,2017-06-02,MARKET/DUBUQUE,INTOXICATED SUBJECTS
17000791,03:03,03:03,University of Iowa,2017-06-03,2017-06-03,"IMU, LOBBY",ASSAULT ON PO/HCP C/INJURY PUBLIC INTOX
17000793,00:00,14:30,University of Iowa,2017-06-04,2017-06-01,204 HAWKEYE CT,THEFT 4TH DEGREE
17000794,20:37,20:37,University of Iowa,2017-06-04,2017-06-04,"MAPF, TOP LEVEL BAY B",DRUG PARAPHERNALIA POSSESSION:CONTROL SUBSTANCE OPEN CONTAINER UNLAWFUL
17000795,23:10,23:10,University of Iowa,2017-06-04,2017-06-04,RIVERSIDE/BENTON,INTOXICATED SUBJECTS
17000796,22:21,22:21,University of Iowa,2017-06-04,2017-06-04,822 1ST AVE,ASSIST OTHER AGENCY
17000797,03:24,03:24,University of Iowa,2017-06-05,2017-06-05,KUM AND GO,POSSESSION:CONTROL SUBSTANCE PUBLIC INTOX
17000798,00:00,05:45,University of Iowa,2017-06-05,2017-06-04,HOSPITAL,FORGERY (CREDIT CARDS) U/$1000 THEFT 2ND DEGREE
17000800,00:00,09:49,University of Iowa,2017-06-05,2017-05-25,HOSPITAL,THEFT 5TH DEGREE
17000801,09:09,09:09,University of Iowa,2017-06-05,2017-06-05,"102 CHURCH ST, N SIDE EXT",SUSPICIOUS PERSONS/ACTIVITY
17000802,00:00,10:59,University of Iowa,2017-06-05,2017-05-29,"2222 OLD HWY 218 S, S PARKING AREA",THEFT 5TH DEGREE
17000803,00:00,14:46,University of Iowa,2017-06-05,2017-05-08,"300 S RIVERSIDE DR, BIKE RACK",THEFT 2ND DEGREE
17000804,17:04,17:04,University of Iowa,2017-06-05,2017-06-05,"HOSPITAL, ED PARKING LOT",CRIMINAL MISCHIEF 4TH DEGREE
17000805,17:32,17:32,University of Iowa,2017-06-05,2017-06-05,HOSPITAL,ASSIST OTHER AGENCY
17000807,12:25,12:25,University of Iowa,2017-06-06,2017-06-06,"DANFORTH CHAPEL, PEDESTRIAN TUNNEL S",CRIMINAL MISCHIEF 5TH DEGREE
17000808,00:00,14:26,University of Iowa,2017-06-06,2017-06-05,"MACBRIDE HALL, BASEMENT LEVEL",CRIMINAL MISCHIEF 5TH DEGREE
17000809,00:00,18:44,University of Iowa,2017-06-06,2017-06-05,"413 N CLINTON ST, BIKE RACK",THEFT 3RD DEGREE
17000810,23:59,23:59,University of Iowa,2017-06-06,2017-06-06,WASHINGTON/LINN,POSSESSION/SUPPLY ALCOHOL U/21
17000811,00:33,00:33,University of Iowa,2017-06-07,2017-06-07,100 BLK E WASHINGTON ST,PUBLIC INTOX
17000812,01:14,01:14,University of Iowa,2017-06-07,2017-06-07,BURLINGTON/CLINTON,CARRYING WEAPONS OPEN CONTAINER IN A VEHICLE OWI/DRUGGED 2ND OFFENSE
17000813,03:01,03:01,University of Iowa,2017-06-07,2017-06-07,"HOSPITAL, ED",PUBLIC INTOX
17000817,00:00,13:07,University of Iowa,2017-06-07,2017-06-06,HOSPITAL RAMP II,STRIKING UNATTENDED VEHICLE
17000819,09:30,09:32,University of Iowa,2017-06-08,2017-06-08,RIVERSIDE/GRAND,ASSIST OTHER AGENCY
17000821,18:20,18:20,University of Iowa,2017-06-08,2017-06-08,HANCHER FOOTBRIDGE NE,CONSUMPTION IN PUBLIC DRUG PARAPHERNALIA POSSESSION:CONTROL SUBSTANCE
17000822,00:43,00:43,University of Iowa,2017-06-09,2017-06-09,300 BLK E COURT ST,POSSESSION/SUPPLY ALCOHOL U/21 FALSIFYING DRIVER LICENSES PUBLIC INTOX
17000823,01:13,01:13,University of Iowa,2017-06-09,2017-06-09,"301 N CLINTON, BIKE RACK",POSSESSION/SUPPLY ALCOHOL U/21 FALSIFYING DRIVER LICENSES
17000824,02:18,02:18,University of Iowa,2017-06-09,2017-06-09,100 BLK E WASHINGTON ST,POSSESSION OF PRESCRIPTION DRUGS PUBLIC INTOX 2ND CONV
17000825,22:56,22:56,University of Iowa,2017-06-08,2017-06-08,125 S DUBUQUE ST,POSSESSION/SUPPLY ALCOHOL U/21 FALSIFYING DRIVER LICENSES
17000826,00:00,05:12,University of Iowa,2017-06-09,2017-06-08,"HOSPITAL, ED WOMEN'S LOCKER RM",THEFT 4TH DEGREE
17000827,00:00,13:54,University of Iowa,2017-06-06,2017-06-02,FIELD HOUSE,BURGLARY 3RD DEGREE
17000828,00:00,13:54,University of Iowa,2017-06-06,2017-06-02,FIELD HOUSE,ATTEMPTED BURGLARY 3RD DEGREE
17000829,00:00,15:41,University of Iowa,2017-06-09,2017-06-05,FIELD HOUSE,THEFT 5TH DEGREE
17000830,22:06,22:06,University of Iowa,2017-06-09,2017-06-09,25 BYINGTON RD,INTOXICATED SUBJECTS
17000831,19:56,19:56,University of Iowa,2017-06-09,2017-06-09,HOSPITAL,LOST/MISSING:ADULT
17000832,01:33,01:33,University of Iowa,2017-06-11,2017-06-11,"HOSPITAL, ED PARKING LOT",PUBLIC INTOX 3RD CONV
17000833,00:26,00:26,University of Iowa,2017-06-11,2017-06-11,"600-699 NEWTON RD, BUS STOP",INTOXICATED SUBJECTS
17000837,15:47,15:40,University of Iowa,2017-06-11,2017-06-11,"UCC, PUBLIC SAFETY",ASSIST OTHER AGENCY
17000838,17:46,17:46,University of Iowa,2017-06-11,2017-06-11,BOWEN SCIENCE BUILDING,DAMAGED UI PROPERTY FIRE:BUILDING
17000839,21:54,21:54,University of Iowa,2017-06-11,2017-06-11,HAWKEYE DR/HAWKEYE PRK RD,SUSPICIOUS PERSONS/ACTIVITY
17000840,10:46,10:50,University of Iowa,2017-06-12,2017-06-12,SOUTH HOSPTIAL/S GRAND,1050PD:MV/MOTOR VEH
17000841,14:43,14:45,University of Iowa,2017-06-12,2017-06-12,"CARVER BIOMEDICAL RESEARCH BUILDING, LOBBY",SUICIDE:THREATENED
17000842,16:34,16:34,University of Iowa,2017-06-12,2017-06-12,"HOSPITAL, PFP, FAMILY MEDICINE",THEFT 4TH DEGREE
17000843,00:00,08:43,University of Iowa,2017-06-13,2017-06-09,LOT 43,STRIKING UNATTENDED VEHICLE
17000844,15:16,15:16,University of Iowa,2017-06-13,2017-06-13,"125 W WASHINGTON ST, SE BIKE RACK",THEFT 2ND DEGREE
17000845,00:00,18:46,University of Iowa,2017-06-13,2017-06-09,"840 EVASHEVSKI DR, BIKE RACK",CRIMINAL MISCHIEF 5TH DEGREE THEFT 4TH DEGREE
17000846,15:30,15:30,University of Iowa,2017-06-14,2017-06-14,"HOSPITAL, ED, HALLWAY B",ASSIST OTHER AGENCY
17000847,14:49,14:49,University of Iowa,2017-06-14,2017-06-14,MACBRIDE NATURE CENTER,DRUG PARAPHERNALIA THEFT 3RD - POSS STLN PROPERTY ASSIST OTHER AGENCY POSSESSION:CONTROL SUBSTANCE
17000849,00:25,00:25,University of Iowa,2017-06-15,2017-06-15,2100 BLK 10TH ST PLACE,ASSIST OTHER AGENCY
17000850,15:35,15:30,University of Iowa,2017-06-15,2017-06-15,HOSPITAL RAMP I,THEFT 2ND - MOTOR VEHICLE
17000851,15:11,17:32,University of Iowa,2017-06-15,2017-06-15,HOSPITAL,SUICIDE:THREATENED
17000853,00:54,00:54,University of Iowa,2017-06-16,2017-06-16,LINN/BURLINGTON ST,UNLAWFUL USE OF DRIVER'S LICEN OWI/DRUGGED 1ST OFFENSE
17000854,03:28,03:28,University of Iowa,2017-06-16,2017-06-16,"HOSPITAL, ED",PUBLIC INTOX 3RD CONV
17000855,07:27,07:27,University of Iowa,2017-06-16,2017-06-16,HAWKINS/HWY 6 W,1050PI:MV/PEDESTRIAN
17000858,17:06,17:12,University of Iowa,2017-06-16,2017-06-16,HOSPITAL RAMP III,1050PD:MV/MOTOR VEH
17000859,00:00,20:20,University of Iowa,2017-06-16,2017-06-16,436 S JOHNSON ST,ASSIST OTHER AGENCY
17000860,10:04,10:04,University of Iowa,2017-06-17,2017-06-17,OFF CAMPUS,FORGERY (CREDIT CARDS) U/$1000
17000862,19:43,19:38,University of Iowa,2017-06-17,2017-06-16,300 BLK NEWTON RD,INFORMATION AND AID
17000863,21:41,21:41,University of Iowa,2017-06-17,2017-06-17,RIVERSIDE/RIVER ST,DRUG PARAPHERNALIA
17000864,00:02,00:02,University of Iowa,2017-06-18,2017-06-18,WASHINGTON/CLINTON ST,INTOXICATED SUBJECTS
17000865,04:08,04:08,University of Iowa,2017-06-18,2017-06-18,MED LABS,SUSPICIOUS PERSONS/ACTIVITY
17000868,08:25,08:26,University of Iowa,2017-06-19,2017-06-19,PHILLIPS HALL,SUSPICIOUS PERSONS/ACTIVITY CTW ISSUED
17000869,11:24,11:24,University of Iowa,2017-06-19,2017-06-19,HOSPITAL RAMP I,1050PD:MV/MOTOR VEH
17000870,00:00,17:47,University of Iowa,2017-06-19,2017-06-15,HAWKEYE COMMUTER LOT,THEFT 5TH DEGREE
17000871,21:42,21:44,University of Iowa,2017-06-19,2017-06-19,STANLEY HALL,DRUG PARAPHERNALIA POSSESSION:CONTROL SUBSTANCE
17000872,23:57,23:57,University of Iowa,2017-06-19,2017-06-19,STANLEY HALL,POSSESSION:CONTROL SUBSTANCE DRUG PARAPHERNALIA
17000874,00:00,08:05,University of Iowa,2017-06-20,2017-06-19,"125 W WASHINGTON ST, LOADING DOCK",STRIKING UNATTENDED VEHICLE
17000876,11:34,11:36,University of Iowa,2017-06-20,2017-06-20,HOSPITAL,CTW ISSUED UNAUTHORIZED PERSONS/ACTIVITY
17000878,14:22,14:22,University of Iowa,2017-06-20,2017-06-20,200 W BURLINGTON ST,PUBLIC INTOX 3RD CONV
17000879,19:14,19:14,University of Iowa,2017-06-20,2017-06-20,"HOSPITAL, NICU",ASSIST OTHER AGENCY
17000880,03:55,03:55,University of Iowa,2017-06-21,2017-06-21,BLOOMINGTON/GILBERT ST,INTOXICATED SUBJECTS
17000882,21:48,21:48,University of Iowa,2017-06-21,2017-06-21,"123 N CAPITOL ST, BIKE RACK",THEFT 3RD DEGREE
17000883,06:26,06:26,University of Iowa,2017-06-22,2017-06-22,HOSPITAL RAMP II,1050PD:MV/MOTOR VEH
17000884,00:00,13:12,University of Iowa,2017-06-22,2017-06-17,130 HAWKEYE CT,THEFT 4TH - BY CHECK
17000885,15:18,15:18,University of Iowa,2017-06-22,2017-06-22,"LIBRARY, 1ST FLOOR",THEFT 4TH DEGREE
17000886,23:56,23:56,University of Iowa,2017-06-22,2017-06-22,200 E COLLEGE ST,INTOXICATED SUBJECTS
17000887,01:06,01:06,University of Iowa,2017-06-23,2017-06-23,GILBERT/COLLEGE ST,OWI/DRUGGED 1ST OFFENSE
17000888,03:49,03:49,University of Iowa,2017-06-23,2017-06-23,"HOSPITAL, NICU 6TH FL",SUSPICIOUS PERSONS/ACTIVITY
17000889,04:13,04:13,University of Iowa,2017-06-23,2017-06-23,125 N MADISON ST,INTOXICATED SUBJECTS
17000890,15:25,15:25,University of Iowa,2017-06-23,2017-06-23,CRWC,CTW ISSUED SUSPICIOUS PERSONS/ACTIVITY
17000891,18:02,18:02,University of Iowa,2017-06-23,2017-06-23,125 W WASHINGTON ST,PROPERTY DAMAGE
17000893,23:06,22:58,University of Iowa,2017-06-23,2017-06-23,"251 N CAPITOL ST, W SIDE",ARSON 3RD DEGREE
17000894,02:12,02:12,University of Iowa,2017-06-24,2017-06-24,GILBERT/BURLINGTON,FALSIFYING DRIVER LICENSES POSSESSION/SUPPLY ALCOHOL U/21 PUBLIC INTOX
17000895,03:38,03:38,University of Iowa,2017-06-24,2017-06-24,"WOOLF/NEWTON, NITE RIDE",INTOXICATED SUBJECTS
17000898,07:35,07:35,University of Iowa,2017-06-25,2017-06-25,"MEDICAL LABORATORIES, BASEMENT LEVEL",PROPERTY DAMAGE DAMAGED UI PROPERTY
17000899,16:26,16:26,University of Iowa,2017-06-25,2017-06-25,LOT 55,1050PD:MV/FIXED OBJECT
17000900,13:22,13:22,University of Iowa,2017-06-26,2017-06-26,640 S MADISON ST,1050PD:MV/FIXED OBJECT
17000901,00:00,15:04,University of Iowa,2017-06-26,2017-05-13,BURGE HALL,ASSIST OTHER AGENCY
17000902,20:25,20:25,University of Iowa,2017-06-26,2017-06-26,"HOSPITAL, ED",ASSAULT ON PO/HCP
17000903,08:13,08:13,University of Iowa,2017-06-27,2017-06-27,HAWKEYE STORAGE LOT,SUSPICIOUS PERSONS/ACTIVITY
17000904,09:18,09:20,University of Iowa,2017-07-03,2017-06-27,HOSPITAL,THEFT 1ST - BY DECEPTION
17000905,15:17,15:17,University of Iowa,2017-06-27,2017-06-27,"HOSPITAL, FOUNTAIN ENT",1050PD:MV/MOTOR VEH
17000907,20:37,20:37,University of Iowa,2017-06-27,2017-06-27,"HOSPITAL, ROSSI HOUSE 4TH FL",SUICIDE:THREATENED
17000908,03:26,03:26,University of Iowa,2017-06-27,2017-06-27,731 S RIVERSIDE DR,ASSIST OTHER AGENCY
17000909,02:32,02:32,University of Iowa,2017-06-28,2017-06-28,IMU,CTW ISSUED UNAUTHORIZED PERSONS/ACTIVITY
17000910,16:47,16:47,University of Iowa,2017-06-28,2017-06-28,HOSPITAL,LOST/MISSING:ADULT
17000911,20:36,20:36,University of Iowa,2017-06-28,2017-06-28,MAPF,1050PD:MV/FIXED OBJECT
17000912,22:08,22:08,University of Iowa,2017-06-28,2017-06-28,IOWA/CLINTON,INTOXICATED SUBJECTS
17000913,20:53,20:53,University of Iowa,2017-06-28,2017-06-28,"UCC, PUBLIC SAFETY",SUICIDE:THREATENED
17000914,16:31,16:31,University of Iowa,2017-06-28,2017-06-28,HOSPITAL,UNAUTHORIZED PERSONS/ACTIVITY CTW ISSUED
17000915,00:00,14:25,University of Iowa,2017-06-29,2017-06-26,"301 N CLINTON ST, BIKE RACK",THEFT 5TH DEGREE
17000916,14:30,14:30,University of Iowa,2017-06-29,2017-06-29,25 BYINGTON ROAD,THEFT 4TH DEGREE
17000917,19:35,21:04,University of Iowa,2017-06-29,2017-06-29,730 HAWKINS DR,OWI/DRUGGED 2ND OFFENSE
17000918,20:21,20:21,University of Iowa,2017-06-29,2017-06-29,CRWC,THEFT 5TH DEGREE
17000919,20:50,20:50,University of Iowa,2017-06-29,2017-06-29,"HOSPITAL, ED",THEFT 4TH DEGREE
17000920,23:08,23:08,University of Iowa,2017-06-29,2017-06-29,KUM AND GO,FORGERY
17000921,00:19,00:19,University of Iowa,2017-06-30,2017-06-30,BECKWITH BOATHOUSE RIVERBANK,ASSIST OTHER AGENCY
17000922,00:00,08:22,University of Iowa,2017-06-30,2017-06-29,413 N CLINTON ST,THEFT 4TH - MOTOR VEHICLE
17000923,13:57,13:57,University of Iowa,2017-06-30,2017-06-30,1100 BLK HOLLYWOOD BLVD,1050PD:POLICE VEH/MOTOR VEH
17000925,23:39,23:39,University of Iowa,2017-06-30,2017-06-30,MADISON/WASHINGTON,HABITUAL OFFENDER
17000926,23:55,23:55,University of Iowa,2017-06-30,2017-06-30,IOWA/VAN BUREN,OWI/DRUGGED 1ST OFFENSE
17000928,00:01,00:01,University of Iowa,2017-07-02,2017-07-02,FIELDHOUSE,"CITY,IN BARS AFTER HOURS"
17000929,00:27,00:27,University of Iowa,2017-07-02,2017-07-02,THE UNION BAR,FALSIFYING DRIVER LICENSES
17000930,00:29,00:29,University of Iowa,2017-07-02,2017-07-02,NORTH CAMPUS RAMP,1050PD:MV/MOTOR VEH
17000932,02:31,02:31,University of Iowa,2017-07-02,2017-07-02,LINN/IOWA,ASSIST OTHER AGENCY
17000934,00:00,15:40,University of Iowa,2017-07-02,2017-06-30,158 HAWKEYE CT,CRIMINAL MISCHIEF 5TH DEGREE THEFT 5TH DEGREE
17000935,17:51,17:51,University of Iowa,2017-07-02,2017-07-02,HOSPITAL,ASSIST OTHER AGENCY
17000936,22:48,22:48,University of Iowa,2017-07-02,2017-07-02,"HOSPITAL RAMP I, LEVEL 3",STRIKING UNATTENDED VEHICLE
17000937,01:46,01:46,University of Iowa,2017-07-03,2017-07-03,1110 N DUBUQUE ST,OWI/DRUGGED 1ST OFFENSE
17000938,08:43,08:43,University of Iowa,2017-07-03,2017-07-03,HOSPITAL,ASSIST OTHER AGENCY
17000939,10:18,10:18,University of Iowa,2017-07-03,2017-07-03,"MAPF, LEVEL 2, BAY C",1050PD:MV/MOTOR VEH
17000940,11:06,00:00,University of Iowa,2017-07-03,2017-07-03,425 PENN CT,DRUG PARAPHERNALIA DELIVER CONTROLLED SUBSTANCE
17000941,17:12,17:15,University of Iowa,2017-07-03,2017-07-03,"730 HAWKINS DR, PARKING LOT",INTOXICATED SUBJECTS
17000942,00:24,00:24,University of Iowa,2017-07-04,2017-07-04,HOSPITAL,PUBLIC INTOX 3RD CONV
17000943,01:52,01:52,University of Iowa,2017-07-04,2017-07-04,32 S CLINTON ST,INTERFERENCE W/OFFICIAL ACTS ASSAULT ON PO/HCP PUBLIC INTOX
17000944,12:18,12:18,University of Iowa,2017-07-04,2017-07-04,"600 NEWTON ROAD, W BIKE RACK",THEFT 4TH DEGREE
17000945,23:18,23:18,University of Iowa,2017-07-04,2017-07-04,HANCHER FOOTBRIDGE EAST,INTOXICATED SUBJECTS
17000946,00:14,00:14,University of Iowa,2017-07-05,2017-07-05,N RIVERSIDE DR/S RIVERSIDE DR,INTOXICATED SUBJECTS
17000947,05:48,05:48,University of Iowa,2017-07-05,2017-07-05,HOSPITAL,ASSIST OTHER AGENCY
17000948,06:14,06:18,University of Iowa,2017-07-05,2017-07-05,"HOSPITAL, SNICU WAITING ROOM",CHILD ENDANGERMENT
17000950,10:35,10:35,University of Iowa,2017-07-05,2017-07-05,"HOSPITAL, CHILDRENS HOSPITAL",ASSIST OTHER AGENCY
17000953,18:02,18:02,University of Iowa,2017-07-05,2017-07-05,BIOLOGY BUILDING EAST,THEFT 4TH DEGREE
17000954,20:15,20:15,University of Iowa,2017-07-05,2017-07-05,"HOSPITAL, PFP",CRIMINAL MISCHIEF 4TH DEGREE BURGLARY 2ND DEGREE
17000955,21:53,21:53,University of Iowa,2017-07-05,2017-07-05,2100 S SCOTT BLVD,OWI/DRUGGED 1ST OFFENSE
17000957,11:36,11:36,University of Iowa,2017-07-06,2017-07-06,CURRIER HALL,ASSIST OTHER AGENCY
17000958,14:36,14:36,University of Iowa,2017-07-06,2017-07-06,EVASHEVSKI/MELROSE,1050PI:MV/RAN OFF ROADWAY
17000961,20:19,20:19,University of Iowa,2017-07-06,2017-07-06,CRWC,FALSE REPORT - LAW ENFORCEMENT
17000963,01:52,01:52,University of Iowa,2017-07-03,2017-07-03,WASHINGTON/GILBERT,TOWS
17000964,03:37,03:37,University of Iowa,2017-07-07,2017-07-07,"HOSPITAL, ED",ASSAULT C/INJURY
17000965,10:33,10:33,University of Iowa,2017-07-07,2017-07-07,"HOSPITAL, 2ND FL NEUROLOGY",DISORDERLY CONDUCT CRIMINAL TRESPASS
17000967,23:17,23:17,University of Iowa,2017-07-07,2017-07-07,IMU FOOTBRIDGE,SUICIDE:ATTEMPTED
17000969,00:00,14:58,University of Iowa,2017-07-08,2017-07-07,"21 N CLINTON ST, E STAIRS EXT",THEFT 3RD DEGREE
17000970,16:32,16:25,University of Iowa,2017-07-08,2017-07-08,"UCC, PUBLIC SAFETY GARAGE",1050PD:POLICE VEH/FIXED OBJECT
17000971,21:39,21:39,University of Iowa,2017-07-08,2017-07-08,HOSPITAL RAMP I,INTOXICATED SUBJECTS
17000974,12:21,12:21,University of Iowa,2017-07-09,2017-07-09,"HOSPITAL, JCP",ASSIST OTHER AGENCY
17000976,15:55,15:55,University of Iowa,2017-07-09,2017-07-09,COLLEGE/CLINTON,CHILD ENDANGERMENT POSSESSION:CONTROL SUBSTANCE
17000978,05:02,05:02,University of Iowa,2017-07-10,2017-07-10,SPENCE LABS,ASSIST OTHER AGENCY
17000979,00:00,06:41,University of Iowa,2017-07-10,2017-06-30,CATLETT HALL,THEFT 2ND DEGREE
17000980,11:20,11:23,University of Iowa,2017-07-10,2017-07-10,"HOSPITAL, 2JPW",LOST/MISSING:ADULT
17000981,16:31,16:31,University of Iowa,2017-07-10,2017-07-10,LOT 75,CTW ISSUED HARASSMENT 3RD DEGREE
17000982,00:00,17:08,University of Iowa,2017-07-10,2017-06-29,"144 HAWKEYE CT, BIKE RACK",THEFT 5TH DEGREE
17000983,20:45,20:45,University of Iowa,2017-07-10,2017-07-10,"141 N RIVERSIDE DR, W BIKE RACK",THEFT 4TH DEGREE
17000985,21:42,21:42,University of Iowa,2017-07-11,2017-07-11,404 2ND ST,ASSIST OTHER AGENCY
17000986,22:00,22:00,University of Iowa,2017-07-11,2017-07-11,220 HAWKINS DR,SIMULATE PUBLIC INTOX
17000987,02:10,02:10,University of Iowa,2017-07-12,2017-07-12,"124 S DUBUQUE ST, ALLEY",INTOXICATED SUBJECTS
17000988,09:13,09:15,University of Iowa,2017-07-12,2017-07-12,"HOSPITAL, 1RC GIFT SHOP",THEFT 4TH DEGREE CTW ISSUED
17000989,00:00,12:19,University of Iowa,2017-07-12,2016-12-29,BOWEN SCIENCE BUILDING,HARASSMENT 3RD DEGREE
17000990,00:00,12:23,University of Iowa,2017-07-12,2017-07-07,"HOSPITAL, SECURITY OFFICE",SUSPICIOUS PERSONS/ACTIVITY
17000992,17:09,17:09,University of Iowa,2017-07-12,2017-07-12,"MAPF, FIELD HOUSE PARKING LOT, NE LOWER LEVEL",1050PD:MV/MOTOR VEH
17000993,01:28,01:28,University of Iowa,2017-07-13,2017-07-13,12 S DUBUQUE ST,"CITY,PUBLIC URINATION & DEFECATION PUBLIC INTOX 2ND CONV"
17000995,19:07,19:07,University of Iowa,2017-07-13,2017-07-13,25 S GRAND AVE,PUBLIC INTOX
17000996,00:01,00:01,University of Iowa,2017-07-14,2017-07-14,KIRKWOOD/DUBUQUE ST,POSSESSION:CONTROL SUBSTANCE OPEN CONTAINER IN A VEHICLE POSSESSION OF PRESCRIPTION DRUGS ASSIST OTHER AGENCY
17000997,01:01,01:01,University of Iowa,2017-07-14,2017-07-14,MELROSE/MORMON TREK BLVD,ASSIST OTHER AGENCY
17000998,01:43,01:43,University of Iowa,2017-07-14,2017-07-14,"HOSPITAL, ED",ASSIST OTHER AGENCY
17000999,22:22,22:22,University of Iowa,2017-07-12,2017-07-12,DUBUQUE/BURLINGTON ST,SUSPICIOUS PERSONS/ACTIVITY
17001000,00:00,08:08,University of Iowa,2017-07-14,2017-07-12,COLLEGE OF PUBLIC HEALTH,SUSPICIOUS PERSONS/ACTIVITY
17001001,16:20,16:20,University of Iowa,2017-07-13,2017-07-13,CAMPUS,HARASSMENT 3RD DEGREE
17001002,14:05,14:05,University of Iowa,2017-07-14,2017-07-14,HOSPITAL,ASSIST OTHER AGENCY
17001003,00:00,15:40,University of Iowa,2017-07-14,2016-09-01,DENTAL SCIENCE BUILIDNG,HARASSMENT 3RD DEGREE
17001006,02:04,02:04,University of Iowa,2017-07-15,2017-07-15,JEFFERSON/LINN ST,INTOXICATED SUBJECTS
17001007,03:14,03:14,University of Iowa,2017-07-15,2017-07-15,DODGE/BURLINGTON ST,TOWS
17001008,14:47,14:47,University of Iowa,2017-07-15,2017-07-15,"HOSPITAL, ED",ASSIST OTHER AGENCY
17001009,20:23,20:23,University of Iowa,2017-07-15,2017-07-15,"MAPF, LEVEL 5",DAMAGED UI PROPERTY PROPERTY DAMAGE
17001010,00:08,00:08,University of Iowa,2017-07-16,2017-07-16,CLINTON/BURLINGTON,OPEN CONTAINER IN A VEHICLE POSSESSION CONT SUB 3RD OFFENSE
