case_number,date_reported,time_reported,date_occurred,time_occurred,incident,location,university
2015-00032217,2015-10-19,09:50,2015-10-17,02:30,Vandalism,1000  ELM Columbia MO 65201,University of Missouri-Columbia
2015-00032217,2015-10-19,09:50,2015-10-17,02:30,Vandalism,1000  ELM Columbia MO 65201,University of Missouri-Columbia
2015-00032233,2015-10-19,13:09,2015-10-17,12:00,Vandalism,200 S 7TH Columbia MO 65201,University of Missouri-Columbia
2015-00032233,2015-10-19,13:09,2015-10-17,12:00,Vandalism,200 S 7TH Columbia MO 65201,University of Missouri-Columbia
2015-00032256,2015-10-19,17:02,2015-10-19,15:30,All Other Offenses (Except Traffic),1005  MARYLAND Columbia MO 65201,University of Missouri-Columbia
2015-00032256,2015-10-19,17:02,2015-10-19,15:30,All Other Offenses (Except Traffic),1005  MARYLAND Columbia MO 65201,University of Missouri-Columbia
2015-00032256,2015-10-19,17:02,2015-10-19,15:30,All Other Offenses (Except Traffic),1005  MARYLAND Columbia MO 65201,University of Missouri-Columbia
2015-00032264,2015-10-19,20:43,2015-10-18,00:00,Vandalism,900 S COLLEGE Columbia MO 65201,University of Missouri-Columbia
2015-00032316,2015-10-20,06:11,2015-10-20,06:00,All Other Offenses (Except Traffic),905  HITT Columbia MO 65201,University of Missouri-Columbia
2015-00032316,2015-10-20,06:11,2015-10-20,06:00,All Other Offenses (Except Traffic),905  HITT Columbia MO 65201,University of Missouri-Columbia
2015-00032316,2015-10-20,06:11,2015-10-20,06:00,All Other Offenses (Except Traffic),905  HITT Columbia MO 65201,University of Missouri-Columbia
2015-00032316,2015-10-20,06:11,2015-10-20,06:00,"Possession Marijuana, Hashish, etc.",905  HITT Columbia MO 65201,University of Missouri-Columbia
2015-00032316,2015-10-20,06:11,2015-10-20,06:00,"Possession Marijuana, Hashish, etc.",905  HITT Columbia MO 65201,University of Missouri-Columbia
2015-00032316,2015-10-20,06:11,2015-10-20,06:00,"Possession Marijuana, Hashish, etc.",905  HITT Columbia MO 65201,University of Missouri-Columbia
2015-00032316,2015-10-20,06:11,2015-10-20,06:00,"Possession Marijuana, Hashish, etc.",905  HITT Columbia MO 65201,University of Missouri-Columbia
2015-00032316,2015-10-20,06:11,2015-10-20,06:00,"Possession Marijuana, Hashish, etc.",905  HITT Columbia MO 65201,University of Missouri-Columbia
2015-00032316,2015-10-20,06:11,2015-10-20,06:00,"Possession Marijuana, Hashish, etc.",905  HITT Columbia MO 65201,University of Missouri-Columbia
2015-00032316,2015-10-20,06:11,2015-10-20,06:00,Theft Non-Motor Vehicle,905  HITT Columbia MO 65201,University of Missouri-Columbia
2015-00032316,2015-10-20,06:11,2015-10-20,06:00,Theft Non-Motor Vehicle,905  HITT Columbia MO 65201,University of Missouri-Columbia
2015-00032316,2015-10-20,06:11,2015-10-20,06:00,Theft Non-Motor Vehicle,905  HITT Columbia MO 65201,University of Missouri-Columbia
2015-00032319,2015-10-20,07:20,2015-10-19,14:30,Vandalism,1002  MONK Columbia MO 65201,University of Missouri-Columbia
2015-00032319,2015-10-20,07:20,2015-10-19,14:30,Vandalism,1002  MONK Columbia MO 65201,University of Missouri-Columbia
2015-00032379,2015-10-20,20:29,2015-10-20,08:00,Fraud,404 N KEENE Columbia MO 65201,University of Missouri-Columbia
2015-00032379,2015-10-20,20:29,2015-10-20,08:00,Fraud,404 N KEENE Columbia MO 65201,University of Missouri-Columbia
2015-00032379,2015-10-20,20:29,2015-10-20,08:00,Forgery and Counterfeiting,404 N KEENE Columbia MO 65201,University of Missouri-Columbia
2015-00032379,2015-10-20,20:29,2015-10-20,08:00,Forgery and Counterfeiting,404 N KEENE Columbia MO 65201,University of Missouri-Columbia
2015-00032379,2015-10-20,20:29,2015-10-20,08:00,Theft Non-Motor Vehicle,404 N KEENE Columbia MO 65201,University of Missouri-Columbia
2015-00032379,2015-10-20,20:29,2015-10-20,08:00,Theft Non-Motor Vehicle,404 N KEENE Columbia MO 65201,University of Missouri-Columbia
2015-00032379,2015-10-20,20:29,2015-10-20,08:00,Theft Non-Motor Vehicle,404 N KEENE Columbia MO 65201,University of Missouri-Columbia
2015-00032379,2015-10-20,20:29,2015-10-20,08:00,Theft Non-Motor Vehicle,404 N KEENE Columbia MO 65201,University of Missouri-Columbia
2015-00032407,2015-10-21,07:57,2015-10-21,07:50,Theft Non-Motor Vehicle,1026  ASHLAND Columbia MO 0,University of Missouri-Columbia
2015-00032407,2015-10-21,07:57,2015-10-21,07:50,Theft Non-Motor Vehicle,1026  ASHLAND Columbia MO 0,University of Missouri-Columbia
2015-00032407,2015-10-21,07:57,2015-10-21,07:50,Vandalism,1026  ASHLAND Columbia MO 0,University of Missouri-Columbia
2015-00032407,2015-10-21,07:57,2015-10-21,07:50,Vandalism,1026  ASHLAND Columbia MO 0,University of Missouri-Columbia
2015-00032434,2015-10-21,14:50,2015-10-21,10:00,All Other Offenses (Except Traffic),700  ROLLINS Columbia MO 65201,University of Missouri-Columbia
2015-00032434,2015-10-21,14:50,2015-10-21,10:00,All Other Offenses (Except Traffic),700  ROLLINS Columbia MO 65201,University of Missouri-Columbia
2015-00032440,2015-10-21,15:49,2015-10-14,12:00,Vandalism,902 S COLLEGE Columbia MO 65201,University of Missouri-Columbia
2015-00032440,2015-10-21,15:49,2015-10-14,12:00,Vandalism,902 S COLLEGE Columbia MO 65201,University of Missouri-Columbia
2015-00032468,2015-10-21,22:09,2015-10-21,22:09,Not Counted For UCR,S PROVIDENCE Columbia MO 65203,University of Missouri-Columbia
2015-00032468,2015-10-21,22:09,2015-10-21,22:09,"Possession Marijuana, Hashish, etc.",S PROVIDENCE Columbia MO 65203,University of Missouri-Columbia
2015-00032469,2015-10-21,22:22,2015-10-10,00:00,Theft Non-Motor Vehicle,ROLLINS Columbia MO 65201,University of Missouri-Columbia
2015-00032469,2015-10-21,22:22,2015-10-10,00:00,Theft Non-Motor Vehicle,ROLLINS Columbia MO 65201,University of Missouri-Columbia
2015-00032472,2015-10-21,23:42,2015-10-21,23:45,All Other Offenses (Except Traffic),1501  ROLLINS Columbia MO 65201,University of Missouri-Columbia
2015-00032472,2015-10-21,23:42,2015-10-21,23:45,"Possession Marijuana, Hashish, etc.",1501  ROLLINS Columbia MO 65201,University of Missouri-Columbia
2015-00032479,2015-10-22,00:20,2015-10-22,00:20,Liquor Laws,HITT/ELM Columbia MO,University of Missouri-Columbia
2015-00032486,2015-10-22,01:38,2015-10-22,01:38,All Other Offenses (Except Traffic),ELM Columbia MO 65201,University of Missouri-Columbia
2015-00032486,2015-10-22,01:38,2015-10-22,01:38,Liquor Laws,ELM Columbia MO 65201,University of Missouri-Columbia
2015-00032548,2015-10-22,13:45,2015-10-09,12:00,Theft Non-Motor Vehicle,601  TURNER Columbia MO 65201,University of Missouri-Columbia
2015-00032548,2015-10-22,13:45,2015-10-09,12:00,Theft Non-Motor Vehicle,601  TURNER Columbia MO 65201,University of Missouri-Columbia
2015-00032548,2015-10-22,13:45,2015-10-09,12:00,Theft Non-Motor Vehicle,601  TURNER Columbia MO 65201,University of Missouri-Columbia
2015-00032555,2015-10-22,14:57,2015-10-08,03:00,All Other Offenses (Except Traffic),1000 VIRGINIA AVE Columbia MO,University of Missouri-Columbia
2015-00032555,2015-10-22,14:57,2015-10-08,03:00,All Other Offenses (Except Traffic),1000 VIRGINIA AVE Columbia MO,University of Missouri-Columbia
2015-00032556,2015-10-22,15:12,2015-10-22,15:12,All Other Offenses (Except Traffic),305 S 6TH Columbia MO 65201,University of Missouri-Columbia
2015-00032556,2015-10-22,15:12,2015-10-22,15:12,All Other Offenses (Except Traffic),305 S 6TH Columbia MO 65201,University of Missouri-Columbia
2015-00032556,2015-10-22,15:12,2015-10-22,15:12,All Other Offenses (Except Traffic),305 S 6TH Columbia MO 65201,University of Missouri-Columbia
2015-00032556,2015-10-22,15:12,2015-10-22,15:12,All Other Offenses (Except Traffic),305 S 6TH Columbia MO 65201,University of Missouri-Columbia
2015-00032556,2015-10-22,15:12,2015-10-22,15:12,"Possession Marijuana, Hashish, etc.",305 S 6TH Columbia MO 65201,University of Missouri-Columbia
2015-00032556,2015-10-22,15:12,2015-10-22,15:12,"Possession Marijuana, Hashish, etc.",305 S 6TH Columbia MO 65201,University of Missouri-Columbia
2015-00032556,2015-10-22,15:12,2015-10-22,15:12,"Possession Marijuana, Hashish, etc.",305 S 6TH Columbia MO 65201,University of Missouri-Columbia
2015-00032556,2015-10-22,15:12,2015-10-22,15:12,"Possession Marijuana, Hashish, etc.",305 S 6TH Columbia MO 65201,University of Missouri-Columbia
2015-00032589,2015-10-23,00:51,2015-10-23,00:51,Liquor Laws,ELM Columbia MO 65201,University of Missouri-Columbia
2015-00032592,2015-10-23,01:11,2015-10-23,01:11,All Other Offenses (Except Traffic),E STEWART Columbia MO 65203,University of Missouri-Columbia
2015-00032594,2015-10-23,01:24,2015-10-23,01:24,Driving Under The Influence,HOSPITAL Columbia MO 65201,University of Missouri-Columbia
2015-00032594,2015-10-23,01:24,2015-10-23,01:24,Not Counted For UCR,HOSPITAL Columbia MO 65201,University of Missouri-Columbia
2015-00032594,2015-10-23,01:24,2015-10-23,01:24,Not Counted For UCR,HOSPITAL Columbia MO 65201,University of Missouri-Columbia
2015-00032594,2015-10-23,01:24,2015-10-23,01:24,Not Counted For UCR,HOSPITAL Columbia MO 65201,University of Missouri-Columbia
2015-00032595,2015-10-23,01:29,2015-10-23,01:29,All Other Offenses (Except Traffic),1009  MARYLAND Columbia MO 65201,University of Missouri-Columbia
2015-00032595,2015-10-23,01:29,2015-10-23,01:29,Liquor Laws,1009  MARYLAND Columbia MO 65201,University of Missouri-Columbia
2015-00032596,2015-10-23,01:41,2015-10-23,01:35,All Other Offenses (Except Traffic),400 BLOCK OF S. 9TH ST Columbia MO,University of Missouri-Columbia
2015-00032596,2015-10-23,01:41,2015-10-23,01:35,Fraud,400 BLOCK OF S. 9TH ST Columbia MO,University of Missouri-Columbia
2015-00032596,2015-10-23,01:41,2015-10-23,01:35,Liquor Laws,400 BLOCK OF S. 9TH ST Columbia MO,University of Missouri-Columbia
2015-00032597,2015-10-23,01:44,2015-10-23,01:30,"Stolen Property-buying,receiving, etc.",601 S 5TH Columbia MO 65201,University of Missouri-Columbia
2015-00032626,2015-10-23,11:15,2015-10-23,10:50,All Other Offenses (Except Traffic),508 S 4TH Columbia MO 65201,University of Missouri-Columbia
2015-00032626,2015-10-23,11:15,2015-10-23,10:50,All Other Offenses (Except Traffic),508 S 4TH Columbia MO 65201,University of Missouri-Columbia
2015-00032630,2015-10-23,12:03,2015-10-23,10:50,Simple Assault,510 S 9TH Columbia MO 65201,University of Missouri-Columbia
2015-00032630,2015-10-23,12:03,2015-10-23,10:50,Simple Assault,510 S 9TH Columbia MO 65201,University of Missouri-Columbia
2015-00032634,2015-10-23,12:18,2015-10-22,10:00,Theft Non-Motor Vehicle,402  KENTUCKY Columbia MO 65201,University of Missouri-Columbia
2015-00032638,2015-10-23,14:27,2015-10-23,09:30,Vandalism,1115  UNIVERSITY Columbia MO 65201,University of Missouri-Columbia
2015-00032638,2015-10-23,14:27,2015-10-23,09:30,Vandalism,1115  UNIVERSITY Columbia MO 65201,University of Missouri-Columbia
2015-00032646,2015-10-23,17:19,2015-10-23,17:10,Theft Non-Motor Vehicle,1000  ROLLINS Columbia MO 65201,University of Missouri-Columbia
2015-00032646,2015-10-23,17:19,2015-10-23,17:10,Theft Non-Motor Vehicle,1000  ROLLINS Columbia MO 65201,University of Missouri-Columbia
2015-00032691,2015-10-24,00:50,2015-10-24,00:50,Liquor Laws,NINTH ST / ALLEY A Columbia MO,University of Missouri-Columbia
2015-00032692,2015-10-24,00:48,2015-10-24,00:45,All Other Offenses (Except Traffic),1111  ROLLINS Columbia MO 65201,University of Missouri-Columbia
2015-00032692,2015-10-24,00:48,2015-10-24,00:45,All Other Offenses (Except Traffic),1111  ROLLINS Columbia MO 65201,University of Missouri-Columbia
2015-00032702,2015-10-24,02:12,2015-10-24,00:30,Vandalism,1000 VIRGINIA AVE Columbia MO,University of Missouri-Columbia
2015-00032702,2015-10-24,02:12,2015-10-24,00:30,Vandalism,1000 VIRGINIA AVE Columbia MO,University of Missouri-Columbia
2015-00032715,2015-10-24,10:09,2015-10-03,08:00,All Other Offenses (Except Traffic),401 S 6TH Columbia MO 65201,University of Missouri-Columbia
2015-00032715,2015-10-24,10:09,2015-10-03,08:00,All Other Offenses (Except Traffic),401 S 6TH Columbia MO 65201,University of Missouri-Columbia
2015-00032717,2015-10-24,11:14,2015-09-15,00:00,All Other Offenses (Except Traffic),515 S 5TH Columbia MO 65201,University of Missouri-Columbia
2015-00032717,2015-10-24,11:14,2015-09-15,00:00,All Other Offenses (Except Traffic),515 S 5TH Columbia MO 65201,University of Missouri-Columbia
2015-00032722,2015-10-24,14:19,2015-10-24,14:19,"Poss/Opium, Cocaine, Heroin, etc.",1  HOSPITAL Columbia MO 65201,University of Missouri-Columbia
2015-00032731,2015-10-24,16:54,2015-10-24,16:20,Simple Assault,STADIUM BLVD Columbia MO,University of Missouri-Columbia
2015-00032731,2015-10-24,16:54,2015-10-24,16:20,"Weapons Carrying, Possessing, etc.",STADIUM BLVD Columbia MO,University of Missouri-Columbia
2015-00032747,2015-10-24,23:34,2015-10-24,23:34,All Other Offenses (Except Traffic),VIRGINIA Columbia MO 65201,University of Missouri-Columbia
2015-00032747,2015-10-24,23:34,2015-10-24,23:34,Driving Under The Influence,VIRGINIA Columbia MO 65201,University of Missouri-Columbia
2015-00032747,2015-10-24,23:34,2015-10-24,23:34,Forgery and Counterfeiting,VIRGINIA Columbia MO 65201,University of Missouri-Columbia
2015-00032747,2015-10-24,23:34,2015-10-24,23:34,Liquor Laws,VIRGINIA Columbia MO 65201,University of Missouri-Columbia
2015-00032747,2015-10-24,23:34,2015-10-24,23:34,Not Counted For UCR,VIRGINIA Columbia MO 65201,University of Missouri-Columbia
2015-00032749,2015-10-25,00:32,2015-10-25,00:32,Theft Non-Motor Vehicle,801  CONLEY Columbia MO 65201,University of Missouri-Columbia
2015-00032749,2015-10-25,00:32,2015-10-25,00:32,Theft Non-Motor Vehicle,801  CONLEY Columbia MO 65201,University of Missouri-Columbia
2015-00032752,2015-10-25,01:32,2015-10-25,01:32,Driving Under The Influence,STADIUM BLVD / OLD 63 S Columbia MO,University of Missouri-Columbia
2015-00032752,2015-10-25,01:32,2015-10-25,01:32,Not Counted For UCR,STADIUM BLVD / OLD 63 S Columbia MO,University of Missouri-Columbia
2015-00032864,2015-10-26,00:16,2015-10-26,00:16,"Possession Marijuana, Hashish, etc.",1026  ASHLAND Columbia MO 0,University of Missouri-Columbia
2015-00032864,2015-10-26,00:16,2015-10-26,00:16,"Possession Marijuana, Hashish, etc.",1026  ASHLAND Columbia MO 0,University of Missouri-Columbia
2015-00032919,2015-10-26,12:19,2015-09-23,13:30,Theft Non-Motor Vehicle,901  ROLLINS Columbia MO 65201,University of Missouri-Columbia
2015-00032919,2015-10-26,12:19,2015-09-23,13:30,Theft Non-Motor Vehicle,901  ROLLINS Columbia MO 65201,University of Missouri-Columbia
2015-00032920,2015-10-26,12:27,2015-10-18,08:00,All Other Offenses (Except Traffic),700  HITT Columbia MO 65201,University of Missouri-Columbia
2015-00032920,2015-10-26,12:27,2015-10-18,08:00,All Other Offenses (Except Traffic),700  HITT Columbia MO 65201,University of Missouri-Columbia
2015-00032930,2015-10-26,14:31,2015-10-22,15:43,All Other Offenses (Except Traffic),1000 VIRGINIA AVE Columbia MO,University of Missouri-Columbia
2015-00032931,2015-10-26,14:51,2015-10-26,14:50,Theft Non-Motor Vehicle,902  CONLEY Columbia MO 65201,University of Missouri-Columbia
2015-00032931,2015-10-26,14:51,2015-10-26,14:50,Theft Non-Motor Vehicle,902  CONLEY Columbia MO 65201,University of Missouri-Columbia
2015-00032931,2015-10-26,14:51,2015-10-26,14:50,Theft Non-Motor Vehicle,902  CONLEY Columbia MO 65201,University of Missouri-Columbia
2015-00032936,2015-10-26,16:31,2015-10-26,16:31,All Other Offenses (Except Traffic),1306  ROLLINS Columbia MO 65201,University of Missouri-Columbia
2015-00032936,2015-10-26,16:31,2015-10-26,16:31,Liquor Laws,1306  ROLLINS Columbia MO 65201,University of Missouri-Columbia
2015-00032936,2015-10-26,16:31,2015-10-26,16:31,"Possession Marijuana, Hashish, etc.",1306  ROLLINS Columbia MO 65201,University of Missouri-Columbia
2015-00032936,2015-10-26,16:31,2015-10-26,16:31,"Possession Marijuana, Hashish, etc.",1306  ROLLINS Columbia MO 65201,University of Missouri-Columbia
2015-00032938,2015-10-26,17:50,2015-10-26,08:35,Vandalism,601  TURNER Columbia MO 65201,University of Missouri-Columbia
2015-00032938,2015-10-26,17:50,2015-10-26,08:35,Vandalism,601  TURNER Columbia MO 65201,University of Missouri-Columbia
2015-00033052,2015-10-27,20:56,2015-10-22,14:00,Theft Non-Motor Vehicle,902  CONLEY Columbia MO 65201,University of Missouri-Columbia
2015-00033052,2015-10-27,20:56,2015-10-22,14:00,Theft Non-Motor Vehicle,902  CONLEY Columbia MO 65201,University of Missouri-Columbia
2015-00033165,2015-10-28,12:27,2015-10-27,08:05,Theft Non-Motor Vehicle,800 E CAMPUS Columbia MO 65201,University of Missouri-Columbia
2015-00033165,2015-10-28,12:27,2015-10-27,08:05,Theft Non-Motor Vehicle,800 E CAMPUS Columbia MO 65201,University of Missouri-Columbia
2015-00033185,2015-10-28,16:22,2015-10-23,00:01,Simple Assault,305 S 6TH Columbia MO 65201,University of Missouri-Columbia
2015-00033185,2015-10-28,16:22,2015-10-23,00:01,Simple Assault,305 S 6TH Columbia MO 65201,University of Missouri-Columbia
2015-00033185,2015-10-28,16:22,2015-10-23,00:01,Simple Assault,305 S 6TH Columbia MO 65201,University of Missouri-Columbia
2015-00033190,2015-10-28,16:48,2015-10-28,07:30,All Other Offenses (Except Traffic),601  TURNER Columbia MO 65201,University of Missouri-Columbia
2015-00033256,2015-10-29,11:01,2015-10-28,14:00,Theft Non-Motor Vehicle,1005  MARYLAND Columbia MO 65201,University of Missouri-Columbia
2015-00033256,2015-10-29,11:01,2015-10-28,14:00,Theft Non-Motor Vehicle,1005  MARYLAND Columbia MO 65201,University of Missouri-Columbia
2015-00033308,2015-10-29,22:20,2015-10-29,22:00,"Possession Marijuana, Hashish, etc.",901  HITT Columbia MO 65201,University of Missouri-Columbia
2015-00033308,2015-10-29,22:20,2015-10-29,22:00,"Possession Marijuana, Hashish, etc.",901  HITT Columbia MO 65201,University of Missouri-Columbia
2015-00033327,2015-10-30,00:59,2015-10-30,00:59,Liquor Laws,411 S 6TH Columbia MO 65201,University of Missouri-Columbia
2015-00033335,2015-10-30,02:10,2015-10-30,02:10,Liquor Laws,MARYLAND Columbia MO 0,University of Missouri-Columbia
2015-00033335,2015-10-30,02:10,2015-10-30,02:10,Not Counted For UCR,MARYLAND Columbia MO 0,University of Missouri-Columbia
2015-00033335,2015-10-30,02:10,2015-10-30,02:10,Not Counted For UCR,MARYLAND Columbia MO 0,University of Missouri-Columbia
2015-00033363,2015-10-30,10:28,2015-10-29,16:00,Vandalism,311 S 9TH Columbia MO 65201,University of Missouri-Columbia
2015-00033363,2015-10-30,10:28,2015-10-29,16:00,Vandalism,311 S 9TH Columbia MO 65201,University of Missouri-Columbia
2015-00033380,2015-10-30,11:35,2015-10-30,09:50,Theft Non-Motor Vehicle,1  HOSPITAL Columbia MO 65201,University of Missouri-Columbia
2015-00033380,2015-10-30,11:35,2015-10-30,09:50,Theft Non-Motor Vehicle,1  HOSPITAL Columbia MO 65201,University of Missouri-Columbia
2015-00033414,2015-10-30,22:06,2015-10-30,22:00,All Other Offenses (Except Traffic),411 S 6TH Columbia MO 65201,University of Missouri-Columbia
2015-00033414,2015-10-30,22:06,2015-10-30,22:00,All Other Offenses (Except Traffic),411 S 6TH Columbia MO 65201,University of Missouri-Columbia
