id,date,description,location,address,disposition,narrative,status,latitude,longitude
1800078368,2018-09-07 22:04:00.0,LARCENY,ANGELL HALL AUDITORIUMS,435 S STATE ST,INFORMATION ONLY<br>,A guest reported that their bicycle was missing.  Incident happened between 2pm and 8pm on 9/7/2018.,CASE FOLDER #1890303428 - CLOSED AS OF 09/08/2018 ,42.27662150,-83.73959530
1800078364,2018-09-07 21:46:00.0,CRIMINAL SEXUAL CONDUCT,BAITS VERA ,1421 HUBBARD RD,INFORMATION ONLY<br>,A guest reports that they were sexually assaulted in a residence hall.,  ,42.29401485,-83.72493418
1800078328,2018-09-07 19:40:00.0,LARCENY,NORTH CAMPUS RECREATION BUILDING,2375 HUBBARD RD,SRMS UPDATE<br>,"A guest reported the theft of personal property.  Incident happened between 5:45pm and 6:45pm on 9/7/2018.
",CASE FOLDER #1890303422 - CLOSED AS OF 09/10/2018 ,42.29551446,-83.72017408
1800078319,2018-09-07 19:20:00.0,LARCENY,LAWYERS CLUB AND MUNGER CHARLES T RESIDENCES,551 S STATE ST,SRMS UPDATE<br>,"A guest reported their bicycle stolen.  Incident happened between 6:30pm and 7:20pm.
",CASE FOLDER #1890303421 - CLOSED AS OF 11/02/2018 ,42.27458295,-83.74067864
1800078281,2018-09-07 17:06:00.0,LARCENY,NORTH QUADRANGLE RESIDENTIAL AND ACADEMIC COMPLEX,105 S STATE ST,"INFORMATION ONLY, UTL/GOA, SRMS UPDATE<br>","A guest reported their bike missing.  Incident happened over the past three or four days.
",CASE FOLDER #1890303424 - CLOSED AS OF 09/08/2018 ,42.28076718,-83.74007351
1800078238,2018-09-07 14:52:00.0,LARCENY,UNIVERSITY HOSPITAL,1500 E MEDICAL CENTER DR,INFORMATION ONLY<br>,An employee reported a guest had personal property stolen.  The guest later reported that the property was not stolen.,  ,42.28463232,-83.72943174
1800078200,2018-09-07 13:17:00.0,CRIMINAL SEXUAL CONDUCT,,530 CHURCH ST,SRMS UPDATE<br>,A guest is reporting a sexual assault that occurred in December 2017.,CASE FOLDER #1890303416 - CLOSED AS OF 01/25/2019 ,42.27576387,-83.73520283
1800078173,2018-09-07 11:34:00.0,LARCENY,UNIVERSITY HOSPITAL SOUTH,1521 E SIMPSON RD,SRMS UPDATE<br>,"An employee reporting the theft of personal property.  Incident happened between 12pm and 6pm on 9/6/2018.
",CASE FOLDER #1890303414 - CLOSED AS OF 09/24/2018 ,42.28277118,-83.72903894
1800078141,2018-09-07 09:53:00.0,LARCENY,,1500 E MEDICAL CENTER DR,SRMS UPDATE<br>,A patient is reporting personal property missing.,CASE FOLDER #1890303413 - CLOSED AS OF 01/22/2019 ,42.28478006,-83.72860870
1800078748,2018-09-08 23:52:00.0,DRUG VIOLATION - VCSA,SOUTH QUADRANGLE,600 E MADISON ST,UNFOUNDED INCIDENT<br>,"Officer responded to the smell of marijuana.
",  ,42.27370450,-83.74213790
1800078728,2018-09-08 22:38:00.0,MINOR IN POSSESSION,WEST QUADRANGLE,541 THOMPSON ST,DISCIPLINARY REFERRAL<br>,"Officers responded to seven minors in possession of alcohol.
",CASE FOLDER #1890303437 - CLOSED AS OF 09/10/2018 ,42.27493073,-83.74257361
1800078723,2018-09-08 22:27:00.0,MINOR IN POSSESSION,WEST QUADRANGLE,541 THOMPSON ST,DISCIPLINARY REFERRAL<br>,Minor in possession of alcohol.,CASE FOLDER #1890303435 - CLOSED AS OF 09/13/2018 ,42.27493073,-83.74257361
1800078717,2018-09-08 22:10:00.0,MINOR IN POSSESSION,,605 OXFORD RD,UNFOUNDED INCIDENT<br>,Employee reported a party on the property.  Officers responded and found no alcohol.,  ,42.27516616,-83.72513417
1800078716,2018-09-08 22:05:00.0,DRUG VIOLATION - VCSA,UH ADULT EMERGENCY SERVICES,1500 E MEDICAL CENTER DR,INFORMATION ONLY<br>,"Officers found suspected marijuana in a patient &#39; s property.
",CASE FOLDER #1890304090 - CLOSED AS OF 10/16/2018 ,42.28468705,-83.72847253
1800078681,2018-09-08 19:46:00.0,CRIMINAL SEXUAL CONDUCT,MEDICAL SCIENCES RESEARCH BLDG,1150 W MEDICAL CENTER DR,SRMS UPDATE<br>,A guest reported they were inappropriately touched by an employee in 2003.,CASE FOLDER #1890303434 - CLOSED AS OF 09/21/2018 ,42.28422775,-83.73474572
1800078646,2018-09-08 17:21:00.0,DRUG VIOLATION - VCSA,COUZENS HALL,1300 E ANN ST,SRMS UPDATE<br>,"Officer responded to the smell of marijuana.  A guest was found to be in possession of suspected marijuana.  
",CASE FOLDER #1890303433 - CLOSED AS OF 01/18/2019 ,42.28193002,-83.73257557
1800078568,2018-09-08 13:04:00.0,FRAUDULENT ACTIVITY,MICHIGAN STADIUM,1201 S MAIN ST,REPORT AND/OR CITE<br>,A person inappropriately tried to gain access to the stadium.,  ,42.26587497,-83.74870539
1800078555,2018-09-08 12:35:00.0,DRUG VIOLATION - VCSA,LIFE SCIENCES INSTITUTE BUILDING,210 WASHTENAW AVE,UTL/GOA<br>,Officer responded to the someone suspected of smoking marijuana outside the building.,  ,42.27964349,-83.73420019
1800078553,2018-09-08 12:34:00.0,DISORDERLY CONDUCT,MICHIGAN STADIUM,1201 S MAIN ST,ASSISTANCE PROVIDED<br>,Officer responded an intoxicated person needing medical assistance.,  ,42.26587497,-83.74870539
1800078549,2018-09-08 12:24:00.0,MINOR IN POSSESSION,MICHIGAN STADIUM,1201 S MAIN ST,REPORT AND/OR CITE<br>,"Minor in possession of alcohol.
",  ,42.26587497,-83.74870539
1800078541,2018-09-08 12:08:00.0,MINOR IN POSSESSION,MICHIGAN STADIUM,1201 S MAIN ST,REPORT AND/OR CITE<br>,Minor in possession of alcohol. ,  ,42.26587497,-83.74870539
1800078538,2018-09-08 12:03:00.0,MINOR IN POSSESSION,MICHIGAN STADIUM,1201 S MAIN ST,REPORT AND/OR CITE<br>,Minor in possession of alcohol. ,  ,42.26587497,-83.74870539
1800078533,2018-09-08 11:46:00.0,FRAUDULENT ACTIVITY,MICHIGAN STADIUM,1201 S MAIN ST,ASSISTANCE PROVIDED<br>,Three subjects trying to inappropriately gain access to the stadium.  They were escorted out.,  ,42.26587497,-83.74870539
1800078532,2018-09-08 11:35:00.0,ORDINANCE VIOLATION - OTHER,MICHIGAN STADIUM,1201 S MAIN ST,ASSISTANCE PROVIDED<br>,"Officers responding to an individual inappropriately trying to sell football tickets.
",  ,42.26587497,-83.74870539
1800078415,2018-09-08 01:15:00.0,MINOR IN POSSESSION,SOUTH QUADRANGLE,600 E MADISON ST,"DISCIPLINARY REFERRAL, TOT OTHER DEPT<br>","Minor in possession of alcohol.
",CASE FOLDER #1890303427 - CLOSED AS OF 09/10/2018 ,42.27370450,-83.74213790
1800078408,2018-09-08 00:41:00.0,MINOR IN POSSESSION,WALGREEN CHARLES R JR DRAMA CENTER,1226 MURFIN AVE,"ASSISTANCE PROVIDED, TOT OTHER DEPT<br>",Minor in possession of alcohol. ,  ,42.29190093,-83.71766658
1800078402,2018-09-08 00:32:00.0,DISORDERLY CONDUCT,,S UNIVERSITY AVE / E UNIVERSITY AVE,ASSISTANCE PROVIDED<br>,"Officer responded to two guests starting a verbal argument.  Both guests departed without incident.
",  ,42.27499254,-83.73576974
1800078395,2018-09-08 00:05:00.0,DRUG VIOLATION - VCSA,SOUTH QUADRANGLE,600 E MADISON ST,UNFOUNDED INCIDENT<br>,"Officer responded to the smell of marijuana.
",  ,42.27370450,-83.74213790
1800079024,2018-09-09 23:09:00.0,TRESPASS,TAUBMAN A ALFRED HEALTH CARE CTR,1620 E MEDICAL CENTER DR,READ TRESPASS<br>,"Two non-affiliates were found on the property.  They left the area without incident.
",  ,42.28362067,-83.72811556
1800079004,2018-09-09 21:57:00.0,PROPERTY DAMAGE - MDOP,LIFE SCIENCES INSTITUTE BUILDING,210 WASHTENAW AVE,TOT MAINT<br>,"Graffiti was reported and removed by maintenance.
",CASE FOLDER #1890303457 - CLOSED AS OF 09/11/2018 ,42.27964349,-83.73420019
1800078995,2018-09-09 21:27:00.0,DRUG VIOLATION - VCSA,NORTHWOOD III,1678 MURFIN AVE,UTL/GOA<br>,"Officer responded to the smell of marijuana.
",  ,42.29696736,-83.71831995
1800078955,2018-09-09 19:03:00.0,LARCENY,SOUTH QUADRANGLE,600 E MADISON ST,SRMS UPDATE<br>,A student reported the theft of personal property.,CASE FOLDER #1890303458 - CLOSED AS OF 09/11/2018 ,42.27370450,-83.74213790
1800078899,2018-09-09 13:32:00.0,DRUG VIOLATION - VCSA,LLOYD ALICE ,100 S OBSERVATORY ST,UTL/GOA<br>,"Officer responded to the smell of marijuana.
",  ,42.28127172,-83.73167473
1800078892,2018-09-09 12:42:00.0,LARCENY,UNIVERSITY HOSPITAL,1500 E MEDICAL CENTER DR,"SRMS UPDATE, INFORMATION ONLY, ASSISTANCE PROVIDED<br>",Staff reporting that a non-affiliate may have stolen items from their area.  Incident occurred on 9/9/2018 between 12:26pm and 12:37pm.,CASE FOLDER #1890303456 - OPEN AS OF 09/09/2018 ,42.28463232,-83.72943174
1800078862,2018-09-09 10:27:00.0,CRIMINAL SEXUAL CONDUCT,,500 E STADIUM BLVD,SRMS UPDATE<br>,A guest reported that they were inappropriately touched.  Incident happened on 9/8/2018. ,CASE FOLDER #1890303453 - CLOSED AS OF 09/14/2018 ,42.26284725,-83.74356446
1800078833,2018-09-09 07:15:00.0,DRUG VIOLATION - VCSA,,1500 E MEDICAL CENTER DR,INFORMATION ONLY<br>,"Suspected marijuana was found belonging to a patient.
",CASE FOLDER #1890303450 - CLOSED AS OF 10/03/2018 ,42.28478006,-83.72860870
1800078805,2018-09-09 03:40:00.0,MINOR IN POSSESSION,MARKLEY MARY ,1503 WASHINGTON HTS,ASSISTANCE PROVIDED<br>,"Minor in possession of alcohol.
",CASE FOLDER #1890303448 - CLOSED AS OF 09/10/2018 ,42.28089639,-83.72886493
1800078787,2018-09-09 02:32:00.0,MINOR IN POSSESSION,WEST QUADRANGLE,541 THOMPSON ST,"ASSISTANCE PROVIDED, DISCIPLINARY REFERRAL, TOT OTHER DEPT<br>",Minor in possession of alcohol.,CASE FOLDER #1890303445 - CLOSED AS OF 09/13/2018 ,42.27493073,-83.74257361
1800078778,2018-09-09 01:43:00.0,MINOR IN POSSESSION,WEST QUADRANGLE,541 THOMPSON ST,DISCIPLINARY REFERRAL<br>,Minor in possession of alcohol. ,CASE FOLDER #1890303441 - CLOSED AS OF 09/13/2018 ,42.27493073,-83.74257361
1800078760,2018-09-09 00:58:00.0,MINOR IN POSSESSION,EAST QUADRANGLE,701 E UNIVERSITY AVE,ASSISTANCE PROVIDED<br>,Minor in possession of alcohol. ,CASE FOLDER #1890303439 - CLOSED AS OF 09/10/2018 ,42.27295044,-83.73515401
1800079420,2018-09-10 22:51:00.0,TRESPASS,,1500 E MEDICAL CENTER DR,READ TRESPASS<br>,"A non-affiliate was escorted from the property without incident.
",  ,42.28468705,-83.72847253
1800079417,2018-09-10 22:39:00.0,DRUG VIOLATION - VCSA,NORTHWOOD III ,1738 MURFIN AVE,DISCIPLINARY REFERRAL<br>,"Officer responded to the smell of marijuana.
",CASE FOLDER #1890303473 - CLOSED AS OF 09/11/2018 ,42.29779569,-83.71865589
1800079401,2018-09-10 22:05:00.0,DRUG VIOLATION - VCSA,MARKLEY MARY ,1503 WASHINGTON HTS,UTL/GOA<br>,"Officer responded to the smell of marijuana.
",  ,42.28089639,-83.72886493
1800079400,2018-09-10 22:02:00.0,DISORDERLY CONDUCT,DIAG,920 N UNIVERSITY AVE,"ASSISTANCE PROVIDED, UTL/GOA<br>",A guest reported a person acting inappropriate in the area.  ,  ,42.27687693,-83.73821968
1800079282,2018-09-10 15:59:00.0,LARCENY,HUTCHINS HALL,625 S STATE ST,SRMS UPDATE<br>,"A guest reported the theft of their bicycle.  Incident happened between 12pm and 4pm on 9/10/2018.
",CASE FOLDER #1890303467 - CLOSED AS OF 09/11/2018 ,42.27365987,-83.74010065
1800079273,2018-09-10 15:25:00.0,SEX OFFENSE OTHER - OTHER,ARBOR LAKES 3,4253 PLYMOUTH RD,"REPORT AND/OR CITE, INFORMATION ONLY<br>","An employee reported that while doing an analysis on recently delivered electronic equipment from out of state, inappropriate content may have been discovered.  UMPD investigating.",CASE FOLDER #1890303466 - CLOSED AS OF 11/08/2018 ,42.31059441,-83.67563805
1800079258,2018-09-10 14:55:00.0,LARCENY,WOLVERINE TOWER,3003 S STATE ST,TOT OTHER DEPT<br>,An employee reporting personal property stolen sometime on 7/18/2018.,CASE FOLDER #1890303465 - CLOSED AS OF 12/04/2018 ,42.24301384,-83.73719969
1800079215,2018-09-10 12:19:00.0,LARCENY,EAST QUAD,701 E UNIVERSITY AVE,"SRMS UPDATE, ASSISTANCE PROVIDED<br>",A guest reported personal property stolen.  Incident happened on 9/10/2018 between 3pm and 4pm.,CASE FOLDER #1890303463 - CLOSED AS OF 09/13/2018 ,42.27295044,-83.73515401
1800079209,2018-09-10 12:07:00.0,LARCENY,BAITS VERA ,1320 HUBBARD RD,SRMS UPDATE<br>,"A guest reporting personal property stolen.  Incident happened between 2:40pm on 9/7/2018 and 12pm on 9/9/2018.
",CASE FOLDER #1890303462 - CLOSED AS OF 09/10/2018 ,42.29260122,-83.72334075
1800079046,2018-09-10 00:34:00.0,DRUG VIOLATION - VCSA,UNIVERSITY HOSPITAL,1500 E MEDICAL CENTER DR,SRMS UPDATE<br>,Suspected narcotics were found within patient property.,CASE FOLDER #1890303461 - CLOSED AS OF 09/11/2018 ,42.28463232,-83.72943174
1800079782,2018-09-12 00:00:00.0,LARCENY,SOUTH QUADRANGLE,600 E MADISON ST,SRMS UPDATE<br>,A guest reported their backpack stolen.  Incident happened between 9:30pm and 12am.,CASE FOLDER #1890303490 - CLOSED AS OF 09/13/2018 ,42.27370450,-83.74213790
1800079761,2018-09-11 22:42:00.0,LARCENY,BLAU JEFF T HALL,700 E UNIVERSITY AVE,SRMS UPDATE<br>,A guest reported their bicycle stolen.  Incident happened between 8:30pm and 10:40pm on 9/11/2018. ,CASE FOLDER #1890303488 - CLOSED AS OF 10/10/2019 ,42.27309861,-83.73629030
1800079761,2018-09-11 22:42:00.0,LARCENY,BLAU JEFF T HALL,700 E UNIVERSITY AVE,SRMS UPDATE<br>,A guest reported their bicycle stolen.  Incident happened between 8:30pm and 10:40pm on 9/11/2018. ,CASE FOLDER #1890303488 - CLOSED AS OF 10/10/2019 WITH ARREST ON 05/01/2019,42.27309861,-83.73629030
1800079677,2018-09-11 17:15:00.0,LARCENY,CRISLER CENTER,333 E STADIUM BLVD,"INFORMATION ONLY, SRMS UPDATE<br>",A guest reported the theft of an electronic device.  Incident happened between 11:40am and 1pm on  9/8/2018.,CASE FOLDER #1890303487 - CLOSED AS OF 09/12/2018 ,42.26508394,-83.74658937
1800079676,2018-09-11 17:09:00.0,DISORDERLY CONDUCT,PIERPONT WILBUR K COMMONS,2101 BONISTEEL BLVD,INFORMATION ONLY<br>,A guest reports a delivery driver has been making unwanted comments to passersby.  The delivery person was spoken to about their behavior. ,  ,42.29114375,-83.71748013
1800079663,2018-09-11 16:27:00.0,ASSAULT OR BATTERY,SHAPIRO HAROLD T AND VIVIAN B LIBRARY,919 S UNIVERSITY AVE,SRMS UPDATE<br>,An employee reported a non-affiliate coming into the building and acting inappropriately and then left without incident.  No assault occurred.,CASE FOLDER #1890303486 - CLOSED AS OF 11/02/2018 ,42.27561678,-83.73718488
1800079658,2018-09-11 16:11:00.0,LARCENY,SHAPIRO HAROLD T AND VIVIAN B LIBRARY,919 S UNIVERSITY AVE,SRMS UPDATE<br>,An employee reported an electronic device.  Incident happened on 9/11/2018 between 3:39pm and 4:11pm. ,CASE FOLDER #1890303485 - CLOSED AS OF 03/13/2019 ,42.27561678,-83.73718488
1800079596,2018-09-11 12:31:00.0,LARCENY,BIOLOGICAL SCIENCE BUILDING,1105 N UNIVERSITY AVE,SRMS UPDATE<br>,A guest reported the theft of multiple items between December 2017 and August 2018.,CASE FOLDER #1890303481 - CLOSED AS OF 09/11/2018 ,42.27886547,-83.73463086
1800079589,2018-09-11 12:03:00.0,ORDINANCE VIOLATION - BIKE,LOT M10,1502 E MEDICAL CENTER DR,ASSISTANCE PROVIDED<br>,A guest reported a bicycle parked in a non-designated area.,  ,42.28490764,-83.72827072
1800079585,2018-09-11 11:47:00.0,DOMESTIC ASSAULT,NORTH CAMPUS STORAGE BUILDING,3241 BAXTER RD,REPORT AND/OR CITE<br>,"An employee reported a domestic situation that happened at the listed location.
",CASE FOLDER #1890303483 - CLOSED AS OF 01/10/2019 WITH ARREST ON 09/11/2018,42.29858207,-83.69668161
1800079563,2018-09-11 10:53:00.0,UNLAWFUL DRIVING AWAY,LOT M10,1502 E MEDICAL CENTER DR,ASSISTANCE PROVIDED<br>,"A guest reported their vehicle may have been stolen.  A short time later, the vehicle was found.  The vehicle was not stolen.",  ,42.28490764,-83.72827072
1800079534,2018-09-11 09:23:00.0,ORDINANCE VIOLATION - OTHER,ALUMNI MEMORIAL HALL,525 S STATE ST,INFORMATION ONLY<br>,"A non-affiliate was selling goods without proper permits.
",  ,42.27558914,-83.73982515
1800079523,2018-09-11 08:54:00.0,LARCENY,FRANKEL SAMUEL AND JEAN CARDIOVASCULAR CENTER,1425 E ANN ST,SRMS UPDATE<br>,An employee reported the larceny of stolen medical equipment.  Incident happened between 9/5/2018 and 9/11/2018. ,CASE FOLDER #1890303478 - CLOSED AS OF 09/22/2018 ,42.28333530,-83.73110523
1800080150,2018-09-13 00:00:00.0,DRUG VIOLATION - VCSA,EAST QUADRANGLE,701 E UNIVERSITY AVE,UTL/GOA<br>,Officer responded to the smell of marijuana. ,  ,42.27295044,-83.73515401
1800080108,2018-09-12 21:04:00.0,TRESPASS,LURIE ANN AND ROBERT H BIOMEDICAL ENGINEERING BLD,1101 BEAL AVE,UTL/GOA<br>,"A student reports a person was in the building that was a non-affiliate.  The person left soon after.
",  ,42.28890759,-83.71358654
1800079981,2018-09-12 14:10:00.0,PROPERTY DAMAGE - MDOP,LOT W16,625 THOMPSON ST,ASSISTANCE PROVIDED<br>,A guest reported someone vandalized their vehicle.  Incident happened between 5:20am and 2:05pm on 9/12/2018.,  ,42.27394102,-83.74347493
1800079979,2018-09-12 14:05:00.0,MINOR IN POSSESSION,WEST QUADRANGLE,541 THOMPSON ST,INFORMATION ONLY<br>,"Minor in possession of alcohol.
",CASE FOLDER #1890303493 - CLOSED AS OF 09/12/2018 ,42.27493073,-83.74257361
1800079976,2018-09-12 14:00:00.0,DISORDERLY CONDUCT,MOTT CHILDRENS VON VOIGTLANDER WOMENS HOSPITALS,1540 E HOSPITAL DR,ASSISTANCE PROVIDED<br>,An employee reported a guest not acting appropriately in the area.,  ,42.28202194,-83.72749663
1800079975,2018-09-12 14:00:00.0,LARCENY,MICHIGAN LEAGUE,911 N UNIVERSITY AVE,ASSISTANCE PROVIDED<br>,An employee reported an electronic device stolen.  Incident happened between 4/23/2018 and 4/24/2018.,CASE FOLDER #1890303591 - CLOSED AS OF 09/18/2018 ,42.27930383,-83.73758104
1800079961,2018-09-12 13:29:00.0,LARCENY,MOTT CHILDRENS VON VOIGTLANDER WOMENS HOSPITALS,1540 E HOSPITAL DR,SRMS UPDATE<br>,An employee reported personal property stolen.  Incident happened between 6am and 2:30pm on 9/11/2018.,CASE FOLDER #1890303497 - CLOSED AS OF 09/18/2018 ,42.28202194,-83.72749663
1800079941,2018-09-12 12:07:00.0,FIRE,TAUBMAN A ALFRED HEALTH CARE CTR,1620 E MEDICAL CENTER DR,"ASSISTANCE PROVIDED, ASSISTANCE PROVIDED<br>",A fire alarm was accidentally by an employee.  There was no fire.,CASE FOLDER #1890303496 - CLOSED AS OF 09/13/2018 ,42.28362067,-83.72811556
1800079895,2018-09-12 10:03:00.0,DISORDERLY CONDUCT,TAUBMAN A ALFRED HEALTH CARE CTR,1620 E MEDICAL CENTER DR,ASSISTANCE PROVIDED<br>,An employee reported a disagreement about where a vehicle was parked in the area.  Vehicle was moved and incident resolved.,  ,42.28362067,-83.72811556
1800079782,2018-09-12 00:00:00.0,LARCENY,SOUTH QUADRANGLE,600 E MADISON ST,SRMS UPDATE<br>,A guest reported their backpack stolen.  Incident happened between 9:30pm and 12am.,CASE FOLDER #1890303490 - CLOSED AS OF 09/13/2018 ,42.27370450,-83.74213790
1800080497,2018-09-13 23:16:00.0,MINOR IN POSSESSION,VAUGHAN HENRY FRIEZE PUBLIC HEALTH BUILDING,1415 WASHINGTON HTS,ASSISTANCE PROVIDED<br>,"A minor was found to be in possession of alcohol.
",  ,42.28082844,-83.73035353
1800080492,2018-09-13 23:06:00.0,MINOR IN POSSESSION,MARKLEY MARY ,1503 WASHINGTON HTS,REPORT AND/OR CITE<br>,"Seven minors were found to be in possession of alcohol.
",  ,42.28089639,-83.72886493
1800080482,2018-09-13 22:15:00.0,MINOR IN POSSESSION,EAST QUADRANGLE,701 E UNIVERSITY AVE,"REPORT AND/OR CITE, ASSISTANCE PROVIDED, ASSISTANCE PROVIDED<br>","Four minors were found to be in possession of alcohol.
",  ,42.27295044,-83.73515401
1800080480,2018-09-13 22:10:00.0,MINOR IN POSSESSION,WEST QUADRANGLE,541 THOMPSON ST,REPORT AND/OR CITE<br>,"Two minors were found to be in possession of alcohol.
",  ,42.27493073,-83.74257361
1800080471,2018-09-13 21:30:00.0,LARCENY,DUDERSTADT JAMES AND ANNE CENTER,2281 BONISTEEL BLVD,INFORMATION ONLY<br>,A student reported the theft of a bicycle.  Incident happened between 1pm and 9:20pm on 9/13/2018.,CASE FOLDER #1890303518 - CLOSED AS OF 09/14/2018 ,42.29039650,-83.71459829
1800080468,2018-09-13 21:26:00.0,DRUG VIOLATION - VCSA,MARKLEY MARY ,1503 WASHINGTON HTS,"REPORT AND/OR CITE, INFORMATION ONLY<br>",Officer responded to the smell of marijuana.  Alcohol was found in the area. Several people were cited for minor in possession of alcohol and one for possession of marijuana.,CASE FOLDER #1890303520 - CLOSED AS OF 01/17/2019 WITH ARREST ON 09/13/2018,42.28089639,-83.72886493
1800080450,2018-09-13 20:08:00.0,LARCENY,MOSHER ELIZA M HALL & JORDAN MYRA B HALL,200 S OBSERVATORY ST,INFORMATION ONLY<br>,A student reported that some personal property was taken.,  ,42.28007133,-83.73153362
1800080427,2018-09-13 18:41:00.0,ASSAULT OR BATTERY,LOT NC48,2250 HAYWARD ST,REPORT AND/OR CITE<br>,Two individuals were involved in a verbal altercation.  One of them threatened the other. ,CASE FOLDER #1890303517 - CLOSED AS OF 09/13/2018 ,42.29354529,-83.71720473
1800080423,2018-09-13 18:21:00.0,LARCENY,UNDERGRADUATE SCIENCE BUILDING,204 WASHTENAW AVE,INFORMATION ONLY<br>,"A guest reported their personal property missing.  A short time later, the property was found.
",  ,42.27991388,-83.73500057
1800080394,2018-09-13 16:25:00.0,PROPERTY DAMAGE - MDOP,,525 STATE ST.,ASSISTANCE PROVIDED<br>,"An employee reported damage to University property.
",CASE FOLDER #1890303534 - CLOSED AS OF 09/18/2020 ,0.00000000,0.00000000
