Master ID	Date/Time Reported	Day of Week	Date/Time Occurred	MPD Case #	Nature of Calls	Address/Location	Comments	Disposition	Clery Geography	Clery Offense	Clery Count	Clery	Not on Campus	Name Log	Number Cited	Misc Information	Added to Clery Wall Map	Greek Row	Alcohol/Drug Transport	Residence Life	IR # from DOS	DOS ID	Clery Case #	Referral Count	AC ID	Confirmed with MPD	Double Checked/Complete	Question for MPD	Clery Reportable/Not in Advocate
946	08/26/19 @1234	Monday	same	19-M07774	Accident; Non-Injury	"Sweet Ave, Children's Center"	Non injury accident	CLO				NO										0			0				
947	08/26/19 @1350	Monday	same	19-M07777	Fraud	Moscow	"Craigslist scam, not on campus"	CLO				NO										0			0				
948	08/26/19 @1442	Monday	same	19-M07803	Extra Patrol	Stadium Dr; NE corner of?	Extra patrol and three way stop	CLO				NO										0			0				
949	08/26/19 @1501	Monday	same	19-M07780	Sex Offense	Moscow	"False report, not on campus"	CLO				NO										0			0				
950	08/26/19 @1543	Monday	same	19-M07780	Traffic Offense	Stadium Dr; 3 Way Stop	Report of people running stop signs	CLO				NO										0			0				
951	08/26/19 @1553	Monday	same	19-M07782	Gun Check	861 Perimeter Dr; UI Secure	Gun check	CLO				NO										0			0				
952	08/26/19 @2155	Monday	same	19-M07794	Communications	735 Nez Perce Dr.	Accidental 911	CLO				NO										0			0				
953	08/27/19 @ 0940	Tuesday	same	19-M07809	Traffic Offense	Rayburn St; Near Kibbie	Unfounded	CLO				NO										0			0				
954	08/27/19 @1019	Tuesday	same	19-M07813	Traffic Hazard	Deain Ave & University Ave	Gone on arrival	CLO				NO										0			0				
955	08/27/19 @1322	Tuesday	same	19-M07827	Communications	1080 W 6th St	Accidental 911	UTL				NO										0			0				
956	08/27/19 @1411	Tuesday	same	19-M07830	Lost Property	975 S Line St; UI Commons	Lost keys	CLO				NO										0			0				
957	08/28/19 @0803	Wednesday	same	19-M07853	Extra Patrol	Satdium Dr	Extra patrol at arena	CLO				NO										0			0				
958	08/28/19 @1020	Wednesday	same	19-M07862	Alarm; Fire	901 Paradise Creek St	Burned pizza	CLO														0			0				
959	08/28/19 @1346	Wednesday	same	19-M07868	Public Program	1000 Stadium Dr; Kibbie	Cop talk with Men's Bball	CLO				NO										0			0				
960	08/28/19 @1458	Wednesday	same	19-M07871	Fraud	851 Campus Dr; UI Admin	"Attempted theft of UI funds through a scam, Funds frozen and returned to UI, FBI involved"	ACT				NO										0			0				
961	08/28/19 @1838	Wednesday	same	19-M07878	Alarm; Fire	718 Elm St; Sigma Nu	"Odor of gas, UTL"	CLO				NO										0			0				
962	08/29/19 @0835	Thursday	same	19-M07886	Found Property	805 Elm St	Found a phone	CLO				NO										0			0				
963	08/29/19 @1311	Thursday	same	19-M07898	Abandoned Vehicle	403 College Ave	Abandon vehicle	CLO				NO										0			0				
964	08/29/19 @1349	Thursday	same	19-M07897	Communications	1080 W 6th St	Accidental 911	CLO				NO										0			0				
965	08/29/19 @1803	Thursday	same	19-M07906	Theft; Other	1080 W 6th St	Stolen bicycle	CLO				NO										0			0				
966	08/30/19 @0050	Friday	same	19-M07920	Alcohol Offense	1010 Blake Ave	"Darrell Lindstrom, 19 YOM, cite and release for alcohol"	ACT				YES										0			0				
967	08/30/19 @0131	Friday	same	19-M07921		Blake Ave & Campus Dr	"Aidan Horner-Raffaele, 20 YOM cite for resisting and alcohol"	ACT				YES										0			0				
968	08/30/19 @1205	Friday	same	19-M07932	Gun Check	861 Perimeter Dr	Gun check	CLO				NO										0			0				
969	08/30/19 @1716	Friday	same	19-M07943	Gun Check	861 Perimeter Dr	Gun check	CLO				NO										0			0				
970	08/30/19 @2148	Friday	same	19-M07950	Alcohol Offense	Blake Ave & Campus Dr	"Landen Clark, 20 YOM, cite for alcohol"	CAC				YES										0			0				
971	08/30/19 @2258	Friday	same	19-M07952	Noise Complaint	718 Elm St; Sigma Nu	SN house member warned for loud music	WRN				NO										0			0				
972	08/30/19 @2306	Friday	same	19-M07954	Alcohol Offense	Idaho Ave & Elm St.	"Matthew Kavanaugh, 19 YOM, cite for alcohol"	CAC				YES										0			0				
973	08/31/19 @0011	Saturday	same	19-M07955		918 Blake Ave; Kappa Sigma	"Daniel Kuechmann, 22 YOM, cited for reckless driving and resisting"	ACT														0			0				
974	08/31/19 @0032	Saturday	same	19-M07956	Alcohol Offense	Idaho Ave & Elm St.	"Jessica Ross, 19 YOF, arrested for resisting, cited for false info to police, open container and possession of alcohol"	ACT														0			0				
975	08/31/19 @0915	Saturday	same	19-M07966	Theft; Automobile	918 Blake Ave; Kappa Sigma	"Same as 7955, person cited reported his scooter stolen but it was impounded as evidence my MPD"	CLO				YES										0			0				
976	08/31/19 @1729	Saturday	same	19-M07975	Noise Complaint	701 Nez Perce Dr	House member warned for loud music	WRN				NO										0			0				
977	09/01/19 @0138	Sunday	same	19-M07987	Malicious Mischief	405 College Ave	Broken windows on abandon vehicle	ACT				NO										0			0				
978	09/01/19 @1049	Sunday	same	19-M07993	Gun Check	861 Perimeter Dr	Gun check	CLO				NO										0			0				
979	09/01/19 @1100	Sunday	same	19-M07994	Malicious Mischief	1000 Stadium Dr; Kibbie Dome	Graffiti on cargo box	ACT				NO										0			0				
980	09/01/19 @1432	Sunday	same	19-M07996	Welfare Check	Moscow	Not on campus or related	CLO				NO										0			0				
981	09/01/19 @1917	Sunday	same	19-M08001	Drugs	1080 @ 6th St Wallace	"Hannah Cadmus, 18 YOF, cited for marijauana"	ACT				YES										0			0				
982	09/02/19 @0050	Monday	same	19-M08017	Noise Complaint	701 Nez Perce Dr Alpha Kappa	Member warned for loud music and bon fire	WRN				NO										0			0				
983	09/02/19 @0706	Monday	same	19-M08022	Found Property	504 S Home St; Ghormley Park	Found a syringe	CLO				NO										0			0				
984	09/02/19 @1236	Monday	same	19-M08028	Alarm; Elevator	901 Paradise Creek St; LLC	Accidental 911	CLO				NO										0			0				
985	09/02/19 @1709	Monday	same	19-M08035	Gun Check	861 Perimeter Dr	Gun check	CLO				NO										0			0				
986	09/03/19 @0833	Tuesday	same	19-M08046	Suspicious	510 S Home St; West Park	Suspicious male GOA	CLO				NO										0			0				
987	09/03/19 @1200	Tuesday	same	19-M08053	Accident; Unk Injury	Perimeter Dr and W Pullman Rd	State accident report	ACT				NO										0			0				
988	09/03/19 @1246	Tuesday	same	19-M08057	Other Calls	875 Perimeter Dr	Found vehicle reg	CLO				NO										0			0				
989	09/03/19 @1250	Tuesday	same	19-M08058	Extra Patrol	1000 Stadium Dr; Kibbie Dome	Extra patrol at 3 way stop	CLO				NO										0			0				
990	09/03/19 @1317	Tuesday	same	19-M08061	Public Program	975 S Line St; UI Commons	UI safety fair	CLO				NO										0			0				
991	09/03/19 @1631	Tuesday	same	19-M08069	Alarm; Elevator	901 Campus Dr	Accidental 911	CLO				NO										0			0				
992	09/03/19 @1636	Tuesday	same	19-M08070	Traumatic Injury	1000 Paradise Creek St;	Broken ankle	CLO				NO										0			0				
993	09/04/19 @0756	Wednesday	same	19-M08094	Alarm; Elevator	820 Idaho Ave; Morrill Hall	"Janitor got stuck after power outage, was freed"	CLO				NO										0			0				
994	09/04/19 @1135	Wednesday	same	19-M08104	Abandoned Vehicle	415 College Ave	Abandon vehicle	CLO				NO										0			0				
995	09/04/19 @1246	Wednesday	same	19-M08105	Accident; Non-Injury	Blake Ave & Nez Perce	State accident report	ACT				NO										0			0				
996	09/04/19 @1559	Wednesday	same	19-M08113	Welfare Check	966 University Ave; TLC	Person was fine	CLO				NO										0			0				
997	09/04/19 @1706	Wednesday	same	19-M08117	Accident; Hit Run	875 Perimiter Dr; MS 2281	"UI facilities vehicle was hit, no suspects"	ACT				NO										0			0				
998	09/04/19 @1724	Wednesday	same	19-M08118	Theft; Other	Moscow	Stolen license plate	ACT				NO										0			0				
999	09/04/19 @1735	Wednesday	same	19-M08120	Lost Property	966 University Ave; TLC	Lost wallet	CLO				NO										0			0				
1000	09/04/19 @2047	Wednesday	same	19-M08126	Accident; Non-Injury	Sweet Ave & S Main	Non reportable	CLO				NO										0			0				
1001	09/05/19 @1155	Thursday	same	19-M08146	Suspicious	504 S Home St; Ghormley Park	"Homeless male bothering women, told to move on"	CLO				NO										0			0				
1002	09/05/19 @1708	Thursday	same	19-M08163	Alarm; Elevator	901 Paradise Crek St; LLC	Accidental 911	CLO				NO										0			0				
1003	09/05/19 @1736	Thursday	same	19-M08164	Traffic Offense	421 Sweet Ave	"Report of kids not in car seats, parents counseled"	CLO				NO										0			0				
1004	09/05/19 @2141	Thursday	same	19-M08173	Drugs	1080 W 6th St; Wallace	"Odor of marijuana, UTL"	CLO				NO										0			0				
1005	09/06/19 @1148	Friday	same	19-M08184	Custodial Int.	Moscow	Call about parenting plans	CLO				NO										0			0				
1006	09/06/19 @1435	Friday	same	19-M08191	Alarm; Elevator	901 Paradise Creek	Accidental 911	CLO				NO										0			0				
1007	09/07/19 @0106	Saturday	same	19-M08217	Alcohol Offense	709 Deakin Ave; Bruce Pit	"Lucas Salsbury, 17 YOM, cited for alcohol"	ACT				YES										0			0				
1008	09/07/19 @0107	Saturday	same	19-M08218	Drugs	1080 W 6th St; Wallace	"Matthew Franz, 21 yOM, cited for marijuana"	CAC				YES										0			0				
1009	09/07/19 @0215	Saturday	same	19-M08220	Suspicious	1080 W6th St; Wallace	Person lost his wallet	UTL				NO										0			0				
1010	09/07/19 @0458	Saturday	same	19-M08225	Gun Check	861 Perimeter Dr.	Gun	CLO				NO										0			0				
1011	09/07/19 @1104	Saturday	same	19-M08228	Welfare Check	514 Sweet Ave; Kappa Delta	Girlfriend was ok	CLO				NO										0			0				
1012	09/07/19 @1331	Saturday	same	19-M08233	Gun Check	861 Perimeter Dr.	Gun	CLO				NO										0			0				
1013	09/07/19 @1942	Saturday	same	19-M08240	Suicidal Person	620 Idaho Ave; Phi Kappa	"Bad break up, not suicidal"	ACT				NO										0			0				
1014	09/07/19 @2035	Saturday	same	19-M08242	Lost Property	1000 Stadium Dr; Kibbie Dome	Not lost property	CLO				NO										0			0				
1015	09/07/19 @2322	Saturday	same	19-M08247	Traffic Offense	Paradise Creek	"Unfounded, driver fine"	CLO				NO										0			0				
1016	09/08/19 @0244	Sunday	same	19-M08257	Malicious Mischief	620 Idaho Ave; Phi Kappa	Betas egged Phi Tau	ACT				NO										0			0				
1017	09/08/19 @0305	Sunday	same	19-M08259	Other Calls	Moscow	Not on campus or related	CLO				NO										0			0				
1018	09/08/19 @1850	Sunday	same	19-M08269	Other Calls	Moscow	Not on campus or related	CLO				NO										0			0				
1019	09/09/19 @0921	Monday	same	19-M08282	Sickness	600 University Ave	Transported to GMC	CLO				NEEDRE										0			0				
1020	09/09/19 @1304	Monday	same	19-M08289	Vin Inspection	Sweet Ave & Deakin	Vin inspection	CLO				NO										0			0				
1021	09/09/19 @1314	Monday	same	19-M08291	Vehicle Prowl	Moscow	Not on campus or related	ACT				NO										0			0				
1022	09/09/19 @1325	Monday	same	19-M08292	Communications	711 Rayburn St	Accidental 911	CLO				NO										0			0				
1023	09/09/19 @1841	Monday	same	19-M08310	Public Program	514 Sweet Ave	Cop talk at KD	CLO				NO										0			0				
1024	09/10/19 @0934	Tuesday	same	19-M08335	Alarm; Elevator	901 Paradise Creek St	Accidental activation	CLO				NO										0			0				
1025	09/10/19 @1050	Tuesday	same	19-M08338	Suspicious	Moscow	Not on campus or related	CLO				NO										0			0				
1026	09/10/19 @1305	Tuesday	same	19-M08344	Accident; Hit Run	Moscow	Not on campus or related	ACT				NO										0			0				
1027	09/10/19 @1604	Tuesday	same	19-M08348	Theft; Other	901 Paradise Creek St	"Unfounded, package was not stolen it was returned to Amazon"	CLO				NO										0			0				
1028	09/10/10 @1641	Tuesday	same	19-M08350	Vin Inspection	918 Blake Ave; Kappa Sig	Vin	CLO				NO										0			0				
1029	09/10/19 @1645	Tuesday	same	19-M08351	Theft; Other	901 Paradise Creek St.	"Unfounded, nothing stolen"	CLO				NO										0			0				
1030	09/11/19 @0001	Wednesday	same	19-M08363	Alarm; Fire	908 Blake Ave; Steelehouse	False alarm	CLO				NO										0			0				
1031	09/11/19 @1128	Wednesday	same	19-M08383	Suspicious	975 S Line St; UI Commons	This was a found phone returned to owner	CLO				NO										0			0				
1032	09/11/19 @2237	Wednesday	same	19-M08402	Communications	1080 W 6th St	Unknown alarm location	CLO				NO										0			0				
1033	09/12/19 @0720	Thursday	same	19-M08408	Communications	901 Paradise Creek St; LLC	Accidental activation	CLO				NO										0			0				
1034	09/12/19 @0816	Thursday	same	19-M08411	Unconsciousness	975 S Line St; UI Commons	Seizure	CLO				NO										0			0				
1035	09/12/19 @1043	Thursday	same	19-M08422	Public Program	804 Rayburn St; Renfrew Hall	Cop talk at business law class	CLO				NO										0			0				
1036	09/12/19 @2135	Thursday	same	19-M08453	Alarm; Elevator	1080 W 6th St; Gooding	Female was stuck but  got out	CLO				NO										0			0				
1037	09/12/19 @2346	Thursday	same	19-M08455	Alcohol Offense	1001 Paradise Creek St.	"Parrish Musgrove, 18 YOF, and Khole Kleint, 18 YOF, cited for alcohol"	ACT				YES										0			0				
1038	09/13/19 @0656	Friday	same	19-M08463	Alarm; Burglary	850 Rayburn St; Library	False alarm	CLO				NO										0			0				
1039	09/13/19 @0822	Friday	same	19-M08467	Parking Problem	510 S Home St	Painting curbs	ACT				NO										0			0				
1040	09/13/19 @0938	Friday	same	19-M08468	Alarm; Elevator	832 Ash St. Student Health	Accidental activation	CLO				NO										0			0				
1041	09/13/19 @1109	Friday	same	19-M08473	Other Calls	1010 Blake Ave; Hampton Music	Unfounded	CLO				NO										0			0				
1042	09/13/19 @2357	Friday	same	19-M08500	Noise Complaint	707 Railroad St; 3rd floor	Megan grant warned for noise	WRN				NO										0			0				
1043	09/14/19 @0012	Saturday	same	19-M08503	Alcohol Offense	707 Railroad St; 8	"William Mcivers, 19 YOM, cited for alcoho"	CLO				YES										0			0				
1044	09/14/19 @0110	Saturday	same	19-M08506	Alcohol Offense	Blake Ave & Campus Dr	"Tyler Waterman, 17 YOM, cited for alcohol"	CLO				YES										0			0				
1045	09/14/19 @0137	Saturday	same	19-M08508	Allergies	614 Ash St	Food allergy taken to GMC	CLO				NO										0			0				
1046	09/14/19 @0151	Saturday	same	19-M08509	Welfare Check	514 Sweet Ave; Kappa Delta	18 YOF having a melt down	CLO				NO										0			0				
1047	09/14/19 @0213	Saturday	same	19-M08511	Sickness	851 Campus Dr; Administration	Taken to GMC	CLO				NO										0			0				
1048	09/14/19 @0418	Saturday	same	19-M08512	Welfare Check	710 Deakin Ave; Vandal Store	Drunk male given a ride home	CLO				NO										0			0				
1049	09/14/19 @0926	Saturday	same	19-M08517	Custodial Int.	Moscow	Not on campus or related	CLO				NO										0			0				
1050	09/14/19 @1018	Saturday	same	19-M08519	Deliver Message	moscow	Not on campus or related	CLO				NO										0			0				
1051	09/14/19 @1637	Saturday	same	19-M08533	Child Abuse	Moscow	Not on campus or related	ACT				NO										0			0				
1052	09/14/19 @2154	Saturday	same	19-M08541	Alcohol Offense	805 Elm St; Kappa Kappa Gamma	"Kendall Nash, 19 YOF, cited for alcohol"	CAC				YES										0			0				
1053	09/14/19 @2237	Saturday	same	19-M08543		Blake Ave and Taylor Ave	"Evan Martinez, 21 YOM, cited for urinating in public"	ACT				NO										0			0				
1054	09/15/19 @0502	Sunday	same	19-M08551	Found Property	1010 Blake Ave; Hampton Music	Found audi keys	CLO				NO										0			0				
1055	09/15/19 @1516	Sunday	same	19-M08565	Found Property	504 S Home St; Ghormley	Found backpack	CLO				NO										0			0				
1056	09/16/19 @0854	Monday	same	19-M08582	Fraud	691 Ash St; UI Engineering	Credit card fraud on Engineering dept cc	ACT				NO										0			0				
1057	09/16/19 @1814	Monday	same	19-M08602	Public Program	804 Elm St; Phi Delta	Cop talk at Phi Delta	CLO				NO										0			0				
1058	09/16/19 @2250	Monday	same	19-M08606	Alarm; Fire	600 University Ave; Phi Gamma	Fire dept on scene	CLO				NO										0			0				
1059	09/17/19 @0309	Tuesday	same	19-M08608	Sickness	1080 W 6th St; Wallace	Someone with FLU	CLO				NO										0			0				
1060	09/17/19 @0958	Tuesday	same	19-M08616	Suicidal Person	"UI, Moscow"	Voluntary transport of suicidal male to GMC	ACT				NO										0			0				
1061	09/18/19 @1141	Wednesday	same	19-M08658	Theft; Other	Moscow	Not on campus or related	CLO				NO										0			0				
1062	09/18/19 @1144	Wednesday	same	19-M08659	Welfare Check	1210 Blake Ave	Student taken to GMC	CLO				NO										0			0				
1063	09/18/19 @1245	Wednesday	same	19-M08663	Theft; Other	875 S Line St	"David Catts, 22 YOM, stole a sign but returned it"	ACT				NEED MORE										0			0				
1064	09/18/19 @1654	Wednesday	same	19-M08671	Civil	1011 Deakin Ave	Paper service	CLO				NO										0			0				
1065	09/18/19 @1840	Wednesday	same	19-M08680	Public Program	630 Elm St; Kappa Alpha	Cop talk	CLO				NO										0			0				
1066	09/19/19 @1259	Thursday	same	19-M08700	Citizen Assist	504 S Home St; Ghormley Park	Car seat check	CLO				NO										0			0				
1067	09/19/19 @1522	Thursday	same	19-M08711	Animal; Stray	Deakin Ave & W 6th	UTL	CLO				NO										0			0				
1068	09/19/19 @1757	Thursday	same	19-M08719	Other Calls	Moscow	Not on campus or related	CLO				NO										0			0				
1069	09/20/19 @1332	Friday	same	19-M08746	Sex Offense	Moscow	Not on campus or related	ACT				NO										0			0				
1070	09/20/19 @1337	Friday	same	19-M08747	Disabled Vehicle	Perimeter Dr and  Pullman	Vehicle moved	CLO				NO										0			0				
1071	09/20/19 @1429	Friday	same	19-M08750	Theft; Other	851 Campus Dr. Administration	"Stolen items from inside Admin, no suspects"	ACT				NEED MORE										0			0				
1072	09/20/19 @2318	Friday	same	19-M08771	Theft; Other	908 Blake Ave; Steele House	Stolen bicycle	CLO														0			0				
1073	09/21/19 @0051	Saturday	same	19-M08776	Drugs	S Home St and W 3rd	"Devin Richards, 20 YOM, warned for maijruana"	CLO				YES										0			0				
1074	09/21/19 @0101	Saturday	same	19-M08777	Alcohol Offense	851 Campus Dr: Administration	"Cameron Hardt, 20 YOM, cited for alcoho"	ACT				YES										0			0				
1075	09/21/19 @1416	Saturday	same	19-M08798	Alcohol Offense	1000 Stadium Dr; Kibbie	"Jayden Gerin, 20 YOM, cited for alcohol"	ACT				YES										0			0				
1076	09/21/19 @1431	Saturday	same	19-M08800		1000 Stadium Dr; Kibbie	"Connor Abajian, 20 yOM, cited for urinating in public"	ACT				NO										0			0				
