month,year,university,sexual_assault,alcohol_offense,drug_offense,theft,robbery_burglary,alcohol_offense_strict,noise_offense,closure_1,closure_1_end,closure_2,closure_2_end,university_enacted_1,university_enacted_2,reason1,reason2,unit_id,graduation_rate_total_cohort_,total_number_of_undergraduates_financial_aid_cohort_,state_abbreviation,fips_state_code,sector_of_institution,level_of_institution,control_of_institution,degree_granting_status,postsecondary_and_title_iv_institution_indicator,institutional_category,institution_size_category,longitude,latitude,x91,total_students_all,total_black_all,total_asian_all,total_women_all,total_men_all,total_undergrad_men,total_undergrad_women,total_undergrad_black,total_undergrad_asian,total_undergrad_hispanic,total_undergrad_white_men,total_undergrad_white_women,total_white_all,ftime_total_undergrad,ftime_total_undergrad_men,ftime_total_undergrad_women,total_students_undergrad,date,closure_1_rounded,closure_2_rounded,closure_1_end_rounded,closure_2_end_rounded,treatment_1,treatment_2,treatment_plus_1,treatment_plus_2,treatment_plus_3,treatment_plus_4,treatment_plus_5,treatment_plus_6,treatment_minus_1,treatment_minus_2,treatment_minus_3,treatment_minus_4,treatment_minus_5,treatment_minus_6
3,2014,Rollins College,NA,NA,NA,NA,NA,NA,NA,2017-02-22T00:00:00Z,2017-03-17,NA,NA,1,NA,behavior,NA,136950,71,2670,FL,12,2,4-year,Private not-for-profit,1,1,"Degree-granting, primarily baccalaureate or above",2,-81.348716,28.591992,NA,3207,197,95,1880,1327,1093,1577,163,68,417,684,981,2026,2452,997,1455,2670,2014-03-01,2017-02-01T00:00:00Z,NA,2017-04-01,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,1
4,2014,Rollins College,NA,NA,NA,NA,NA,NA,NA,2017-02-22T00:00:00Z,2017-03-17,NA,NA,1,NA,behavior,NA,136950,71,2670,FL,12,2,4-year,Private not-for-profit,1,1,"Degree-granting, primarily baccalaureate or above",2,-81.348716,28.591992,NA,3207,197,95,1880,1327,1093,1577,163,68,417,684,981,2026,2452,997,1455,2670,2014-04-01,2017-02-01T00:00:00Z,NA,2017-04-01,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,1
5,2014,Rollins College,NA,NA,NA,NA,NA,NA,NA,2017-02-22T00:00:00Z,2017-03-17,NA,NA,1,NA,behavior,NA,136950,71,2670,FL,12,2,4-year,Private not-for-profit,1,1,"Degree-granting, primarily baccalaureate or above",2,-81.348716,28.591992,NA,3207,197,95,1880,1327,1093,1577,163,68,417,684,981,2026,2452,997,1455,2670,2014-05-01,2017-02-01T00:00:00Z,NA,2017-04-01,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,1
6,2014,Rollins College,NA,NA,NA,NA,NA,NA,NA,2017-02-22T00:00:00Z,2017-03-17,NA,NA,1,NA,behavior,NA,136950,71,2670,FL,12,2,4-year,Private not-for-profit,1,1,"Degree-granting, primarily baccalaureate or above",2,-81.348716,28.591992,NA,3207,197,95,1880,1327,1093,1577,163,68,417,684,981,2026,2452,997,1455,2670,2014-06-01,2017-02-01T00:00:00Z,NA,2017-04-01,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,1
7,2014,Rollins College,NA,NA,NA,NA,NA,NA,NA,2017-02-22T00:00:00Z,2017-03-17,NA,NA,1,NA,behavior,NA,136950,71,2670,FL,12,2,4-year,Private not-for-profit,1,1,"Degree-granting, primarily baccalaureate or above",2,-81.348716,28.591992,NA,3207,197,95,1880,1327,1093,1577,163,68,417,684,981,2026,2452,997,1455,2670,2014-07-01,2017-02-01T00:00:00Z,NA,2017-04-01,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,1
8,2014,Rollins College,NA,NA,NA,NA,NA,NA,NA,2017-02-22T00:00:00Z,2017-03-17,NA,NA,1,NA,behavior,NA,136950,71,2670,FL,12,2,4-year,Private not-for-profit,1,1,"Degree-granting, primarily baccalaureate or above",2,-81.348716,28.591992,NA,3207,197,95,1880,1327,1093,1577,163,68,417,684,981,2026,2452,997,1455,2670,2014-08-01,2017-02-01T00:00:00Z,NA,2017-04-01,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,1
9,2014,Rollins College,NA,NA,NA,NA,NA,NA,NA,2017-02-22T00:00:00Z,2017-03-17,NA,NA,1,NA,behavior,NA,136950,71,2670,FL,12,2,4-year,Private not-for-profit,1,1,"Degree-granting, primarily baccalaureate or above",2,-81.348716,28.591992,NA,3207,197,95,1880,1327,1093,1577,163,68,417,684,981,2026,2452,997,1455,2670,2014-09-01,2017-02-01T00:00:00Z,NA,2017-04-01,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,1
10,2014,Rollins College,NA,NA,NA,NA,NA,NA,NA,2017-02-22T00:00:00Z,2017-03-17,NA,NA,1,NA,behavior,NA,136950,71,2670,FL,12,2,4-year,Private not-for-profit,1,1,"Degree-granting, primarily baccalaureate or above",2,-81.348716,28.591992,NA,3207,197,95,1880,1327,1093,1577,163,68,417,684,981,2026,2452,997,1455,2670,2014-10-01,2017-02-01T00:00:00Z,NA,2017-04-01,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,1
11,2014,Rollins College,NA,NA,NA,NA,NA,NA,NA,2017-02-22T00:00:00Z,2017-03-17,NA,NA,1,NA,behavior,NA,136950,71,2670,FL,12,2,4-year,Private not-for-profit,1,1,"Degree-granting, primarily baccalaureate or above",2,-81.348716,28.591992,NA,3207,197,95,1880,1327,1093,1577,163,68,417,684,981,2026,2452,997,1455,2670,2014-11-01,2017-02-01T00:00:00Z,NA,2017-04-01,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,1
12,2014,Rollins College,NA,NA,NA,NA,NA,NA,NA,2017-02-22T00:00:00Z,2017-03-17,NA,NA,1,NA,behavior,NA,136950,71,2670,FL,12,2,4-year,Private not-for-profit,1,1,"Degree-granting, primarily baccalaureate or above",2,-81.348716,28.591992,NA,3207,197,95,1880,1327,1093,1577,163,68,417,684,981,2026,2452,997,1455,2670,2014-12-01,2017-02-01T00:00:00Z,NA,2017-04-01,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,1
1,2015,Rollins College,0,0,0,3,0,0,0,2017-02-22T00:00:00Z,2017-03-17,NA,NA,1,NA,behavior,NA,136950,71,2687,FL,12,2,4-year,Private not-for-profit,1,1,"Degree-granting, primarily baccalaureate or above",2,-81.348716,28.591992,NA,3260,189,102,1906,1354,1105,1582,144,78,436,673,964,1967,2480,1021,1459,2687,2015-01-01,2017-02-01T00:00:00Z,NA,2017-04-01,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,1
2,2015,Rollins College,0,0,1,4,0,0,0,2017-02-22T00:00:00Z,2017-03-17,NA,NA,1,NA,behavior,NA,136950,71,2687,FL,12,2,4-year,Private not-for-profit,1,1,"Degree-granting, primarily baccalaureate or above",2,-81.348716,28.591992,NA,3260,189,102,1906,1354,1105,1582,144,78,436,673,964,1967,2480,1021,1459,2687,2015-02-01,2017-02-01T00:00:00Z,NA,2017-04-01,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,1
3,2015,Rollins College,0,0,0,4,1,0,0,2017-02-22T00:00:00Z,2017-03-17,NA,NA,1,NA,behavior,NA,136950,71,2687,FL,12,2,4-year,Private not-for-profit,1,1,"Degree-granting, primarily baccalaureate or above",2,-81.348716,28.591992,NA,3260,189,102,1906,1354,1105,1582,144,78,436,673,964,1967,2480,1021,1459,2687,2015-03-01,2017-02-01T00:00:00Z,NA,2017-04-01,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,1
4,2015,Rollins College,0,0,2,6,2,0,0,2017-02-22T00:00:00Z,2017-03-17,NA,NA,1,NA,behavior,NA,136950,71,2687,FL,12,2,4-year,Private not-for-profit,1,1,"Degree-granting, primarily baccalaureate or above",2,-81.348716,28.591992,NA,3260,189,102,1906,1354,1105,1582,144,78,436,673,964,1967,2480,1021,1459,2687,2015-04-01,2017-02-01T00:00:00Z,NA,2017-04-01,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,1
5,2015,Rollins College,0,0,0,3,0,0,0,2017-02-22T00:00:00Z,2017-03-17,NA,NA,1,NA,behavior,NA,136950,71,2687,FL,12,2,4-year,Private not-for-profit,1,1,"Degree-granting, primarily baccalaureate or above",2,-81.348716,28.591992,NA,3260,189,102,1906,1354,1105,1582,144,78,436,673,964,1967,2480,1021,1459,2687,2015-05-01,2017-02-01T00:00:00Z,NA,2017-04-01,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,1
6,2015,Rollins College,0,0,0,0,0,0,0,2017-02-22T00:00:00Z,2017-03-17,NA,NA,1,NA,behavior,NA,136950,71,2687,FL,12,2,4-year,Private not-for-profit,1,1,"Degree-granting, primarily baccalaureate or above",2,-81.348716,28.591992,NA,3260,189,102,1906,1354,1105,1582,144,78,436,673,964,1967,2480,1021,1459,2687,2015-06-01,2017-02-01T00:00:00Z,NA,2017-04-01,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,1
7,2015,Rollins College,0,0,0,1,0,0,0,2017-02-22T00:00:00Z,2017-03-17,NA,NA,1,NA,behavior,NA,136950,71,2687,FL,12,2,4-year,Private not-for-profit,1,1,"Degree-granting, primarily baccalaureate or above",2,-81.348716,28.591992,NA,3260,189,102,1906,1354,1105,1582,144,78,436,673,964,1967,2480,1021,1459,2687,2015-07-01,2017-02-01T00:00:00Z,NA,2017-04-01,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,1
8,2015,Rollins College,1,0,1,2,1,0,0,2017-02-22T00:00:00Z,2017-03-17,NA,NA,1,NA,behavior,NA,136950,71,2687,FL,12,2,4-year,Private not-for-profit,1,1,"Degree-granting, primarily baccalaureate or above",2,-81.348716,28.591992,NA,3260,189,102,1906,1354,1105,1582,144,78,436,673,964,1967,2480,1021,1459,2687,2015-08-01,2017-02-01T00:00:00Z,NA,2017-04-01,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,1
9,2015,Rollins College,0,0,3,5,0,0,0,2017-02-22T00:00:00Z,2017-03-17,NA,NA,1,NA,behavior,NA,136950,71,2687,FL,12,2,4-year,Private not-for-profit,1,1,"Degree-granting, primarily baccalaureate or above",2,-81.348716,28.591992,NA,3260,189,102,1906,1354,1105,1582,144,78,436,673,964,1967,2480,1021,1459,2687,2015-09-01,2017-02-01T00:00:00Z,NA,2017-04-01,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,1
10,2015,Rollins College,0,4,2,11,2,4,0,2017-02-22T00:00:00Z,2017-03-17,NA,NA,1,NA,behavior,NA,136950,71,2687,FL,12,2,4-year,Private not-for-profit,1,1,"Degree-granting, primarily baccalaureate or above",2,-81.348716,28.591992,NA,3260,189,102,1906,1354,1105,1582,144,78,436,673,964,1967,2480,1021,1459,2687,2015-10-01,2017-02-01T00:00:00Z,NA,2017-04-01,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,1
11,2015,Rollins College,0,1,2,5,3,1,0,2017-02-22T00:00:00Z,2017-03-17,NA,NA,1,NA,behavior,NA,136950,71,2687,FL,12,2,4-year,Private not-for-profit,1,1,"Degree-granting, primarily baccalaureate or above",2,-81.348716,28.591992,NA,3260,189,102,1906,1354,1105,1582,144,78,436,673,964,1967,2480,1021,1459,2687,2015-11-01,2017-02-01T00:00:00Z,NA,2017-04-01,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,1
12,2015,Rollins College,1,0,2,1,4,0,0,2017-02-22T00:00:00Z,2017-03-17,NA,NA,1,NA,behavior,NA,136950,71,2687,FL,12,2,4-year,Private not-for-profit,1,1,"Degree-granting, primarily baccalaureate or above",2,-81.348716,28.591992,NA,3260,189,102,1906,1354,1105,1582,144,78,436,673,964,1967,2480,1021,1459,2687,2015-12-01,2017-02-01T00:00:00Z,NA,2017-04-01,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,1
1,2016,Rollins College,0,3,1,6,1,3,0,2017-02-22T00:00:00Z,2017-03-17,NA,NA,1,NA,behavior,NA,136950,72,2642,FL,12,2,4-year,Private not-for-profit,1,1,"Degree-granting, primarily baccalaureate or above",2,-81.348716,28.591992,NA,3240,171,102,1907,1333,1076,1566,132,83,457,640,908,1847,2450,990,1460,2642,2016-01-01,2017-02-01T00:00:00Z,NA,2017-04-01,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,1
2,2016,Rollins College,0,1,2,6,4,1,0,2017-02-22T00:00:00Z,2017-03-17,NA,NA,1,NA,behavior,NA,136950,72,2642,FL,12,2,4-year,Private not-for-profit,1,1,"Degree-granting, primarily baccalaureate or above",2,-81.348716,28.591992,NA,3240,171,102,1907,1333,1076,1566,132,83,457,640,908,1847,2450,990,1460,2642,2016-02-01,2017-02-01T00:00:00Z,NA,2017-04-01,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,1
3,2016,Rollins College,0,0,0,3,1,0,0,2017-02-22T00:00:00Z,2017-03-17,NA,NA,1,NA,behavior,NA,136950,72,2642,FL,12,2,4-year,Private not-for-profit,1,1,"Degree-granting, primarily baccalaureate or above",2,-81.348716,28.591992,NA,3240,171,102,1907,1333,1076,1566,132,83,457,640,908,1847,2450,990,1460,2642,2016-03-01,2017-02-01T00:00:00Z,NA,2017-04-01,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,1
4,2016,Rollins College,0,1,1,5,0,1,0,2017-02-22T00:00:00Z,2017-03-17,NA,NA,1,NA,behavior,NA,136950,72,2642,FL,12,2,4-year,Private not-for-profit,1,1,"Degree-granting, primarily baccalaureate or above",2,-81.348716,28.591992,NA,3240,171,102,1907,1333,1076,1566,132,83,457,640,908,1847,2450,990,1460,2642,2016-04-01,2017-02-01T00:00:00Z,NA,2017-04-01,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,1
5,2016,Rollins College,0,0,2,5,1,0,0,2017-02-22T00:00:00Z,2017-03-17,NA,NA,1,NA,behavior,NA,136950,72,2642,FL,12,2,4-year,Private not-for-profit,1,1,"Degree-granting, primarily baccalaureate or above",2,-81.348716,28.591992,NA,3240,171,102,1907,1333,1076,1566,132,83,457,640,908,1847,2450,990,1460,2642,2016-05-01,2017-02-01T00:00:00Z,NA,2017-04-01,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,1
6,2016,Rollins College,0,0,0,2,1,0,0,2017-02-22T00:00:00Z,2017-03-17,NA,NA,1,NA,behavior,NA,136950,72,2642,FL,12,2,4-year,Private not-for-profit,1,1,"Degree-granting, primarily baccalaureate or above",2,-81.348716,28.591992,NA,3240,171,102,1907,1333,1076,1566,132,83,457,640,908,1847,2450,990,1460,2642,2016-06-01,2017-02-01T00:00:00Z,NA,2017-04-01,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,1
7,2016,Rollins College,0,0,0,3,0,0,0,2017-02-22T00:00:00Z,2017-03-17,NA,NA,1,NA,behavior,NA,136950,72,2642,FL,12,2,4-year,Private not-for-profit,1,1,"Degree-granting, primarily baccalaureate or above",2,-81.348716,28.591992,NA,3240,171,102,1907,1333,1076,1566,132,83,457,640,908,1847,2450,990,1460,2642,2016-07-01,2017-02-01T00:00:00Z,NA,2017-04-01,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,1
8,2016,Rollins College,0,0,0,7,1,0,0,2017-02-22T00:00:00Z,2017-03-17,NA,NA,1,NA,behavior,NA,136950,72,2642,FL,12,2,4-year,Private not-for-profit,1,1,"Degree-granting, primarily baccalaureate or above",2,-81.348716,28.591992,NA,3240,171,102,1907,1333,1076,1566,132,83,457,640,908,1847,2450,990,1460,2642,2016-08-01,2017-02-01T00:00:00Z,NA,2017-04-01,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,1
9,2016,Rollins College,1,1,4,9,7,1,0,2017-02-22T00:00:00Z,2017-03-17,NA,NA,1,NA,behavior,NA,136950,72,2642,FL,12,2,4-year,Private not-for-profit,1,1,"Degree-granting, primarily baccalaureate or above",2,-81.348716,28.591992,NA,3240,171,102,1907,1333,1076,1566,132,83,457,640,908,1847,2450,990,1460,2642,2016-09-01,2017-02-01T00:00:00Z,NA,2017-04-01,NA,0,NA,0,0,0,0,0,0,0,0,0,0,1,0
10,2016,Rollins College,1,1,0,4,1,1,0,2017-02-22T00:00:00Z,2017-03-17,NA,NA,1,NA,behavior,NA,136950,72,2642,FL,12,2,4-year,Private not-for-profit,1,1,"Degree-granting, primarily baccalaureate or above",2,-81.348716,28.591992,NA,3240,171,102,1907,1333,1076,1566,132,83,457,640,908,1847,2450,990,1460,2642,2016-10-01,2017-02-01T00:00:00Z,NA,2017-04-01,NA,0,NA,0,0,0,0,0,0,0,0,0,1,0,0
11,2016,Rollins College,2,0,0,2,4,0,0,2017-02-22T00:00:00Z,2017-03-17,NA,NA,1,NA,behavior,NA,136950,72,2642,FL,12,2,4-year,Private not-for-profit,1,1,"Degree-granting, primarily baccalaureate or above",2,-81.348716,28.591992,NA,3240,171,102,1907,1333,1076,1566,132,83,457,640,908,1847,2450,990,1460,2642,2016-11-01,2017-02-01T00:00:00Z,NA,2017-04-01,NA,0,NA,0,0,0,0,0,0,0,0,1,0,0,0
12,2016,Rollins College,0,1,1,1,1,1,0,2017-02-22T00:00:00Z,2017-03-17,NA,NA,1,NA,behavior,NA,136950,72,2642,FL,12,2,4-year,Private not-for-profit,1,1,"Degree-granting, primarily baccalaureate or above",2,-81.348716,28.591992,NA,3240,171,102,1907,1333,1076,1566,132,83,457,640,908,1847,2450,990,1460,2642,2016-12-01,2017-02-01T00:00:00Z,NA,2017-04-01,NA,0,NA,0,0,0,0,0,0,0,1,0,0,0,0
1,2017,Rollins College,0,1,1,3,1,1,0,2017-02-22T00:00:00Z,2017-03-17,NA,NA,1,NA,behavior,NA,136950,75,2612,FL,12,2,4-year,Private not-for-profit,1,1,"Degree-granting, primarily baccalaureate or above",2,-81.349239,28.592787,NA,3278,180,109,1948,1330,1049,1563,127,88,498,593,860,1804,2453,972,1481,2612,2017-01-01,2017-02-01T00:00:00Z,NA,2017-04-01,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0
2,2017,Rollins College,0,2,1,4,4,2,0,2017-02-22T00:00:00Z,2017-03-17,NA,NA,1,NA,behavior,NA,136950,75,2612,FL,12,2,4-year,Private not-for-profit,1,1,"Degree-granting, primarily baccalaureate or above",2,-81.349239,28.592787,NA,3278,180,109,1948,1330,1049,1563,127,88,498,593,860,1804,2453,972,1481,2612,2017-02-01,2017-02-01T00:00:00Z,NA,2017-04-01,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0
3,2017,Rollins College,0,0,0,3,2,0,0,2017-02-22T00:00:00Z,2017-03-17,NA,NA,1,NA,behavior,NA,136950,75,2612,FL,12,2,4-year,Private not-for-profit,1,1,"Degree-granting, primarily baccalaureate or above",2,-81.349239,28.592787,NA,3278,180,109,1948,1330,1049,1563,127,88,498,593,860,1804,2453,972,1481,2612,2017-03-01,2017-02-01T00:00:00Z,NA,2017-04-01,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0
4,2017,Rollins College,0,2,0,3,1,2,0,2017-02-22T00:00:00Z,2017-03-17,NA,NA,1,NA,behavior,NA,136950,75,2612,FL,12,2,4-year,Private not-for-profit,1,1,"Degree-granting, primarily baccalaureate or above",2,-81.349239,28.592787,NA,3278,180,109,1948,1330,1049,1563,127,88,498,593,860,1804,2453,972,1481,2612,2017-04-01,2017-02-01T00:00:00Z,NA,2017-04-01,NA,0,NA,1,0,0,0,0,0,0,0,0,0,0,0
5,2017,Rollins College,0,0,1,3,1,0,0,2017-02-22T00:00:00Z,2017-03-17,NA,NA,1,NA,behavior,NA,136950,75,2612,FL,12,2,4-year,Private not-for-profit,1,1,"Degree-granting, primarily baccalaureate or above",2,-81.349239,28.592787,NA,3278,180,109,1948,1330,1049,1563,127,88,498,593,860,1804,2453,972,1481,2612,2017-05-01,2017-02-01T00:00:00Z,NA,2017-04-01,NA,0,NA,0,1,0,0,0,0,0,0,0,0,0,0
6,2017,Rollins College,0,0,0,1,0,0,0,2017-02-22T00:00:00Z,2017-03-17,NA,NA,1,NA,behavior,NA,136950,75,2612,FL,12,2,4-year,Private not-for-profit,1,1,"Degree-granting, primarily baccalaureate or above",2,-81.349239,28.592787,NA,3278,180,109,1948,1330,1049,1563,127,88,498,593,860,1804,2453,972,1481,2612,2017-06-01,2017-02-01T00:00:00Z,NA,2017-04-01,NA,0,NA,0,0,1,0,0,0,0,0,0,0,0,0
7,2017,Rollins College,0,0,0,0,0,0,0,2017-02-22T00:00:00Z,2017-03-17,NA,NA,1,NA,behavior,NA,136950,75,2612,FL,12,2,4-year,Private not-for-profit,1,1,"Degree-granting, primarily baccalaureate or above",2,-81.349239,28.592787,NA,3278,180,109,1948,1330,1049,1563,127,88,498,593,860,1804,2453,972,1481,2612,2017-07-01,2017-02-01T00:00:00Z,NA,2017-04-01,NA,0,NA,0,0,0,1,0,0,0,0,0,0,0,0
8,2017,Rollins College,0,1,0,2,0,1,0,2017-02-22T00:00:00Z,2017-03-17,NA,NA,1,NA,behavior,NA,136950,75,2612,FL,12,2,4-year,Private not-for-profit,1,1,"Degree-granting, primarily baccalaureate or above",2,-81.349239,28.592787,NA,3278,180,109,1948,1330,1049,1563,127,88,498,593,860,1804,2453,972,1481,2612,2017-08-01,2017-02-01T00:00:00Z,NA,2017-04-01,NA,0,NA,0,0,0,0,1,0,0,0,0,0,0,0
9,2017,Rollins College,2,1,1,5,1,1,0,2017-02-22T00:00:00Z,2017-03-17,NA,NA,1,NA,behavior,NA,136950,75,2612,FL,12,2,4-year,Private not-for-profit,1,1,"Degree-granting, primarily baccalaureate or above",2,-81.349239,28.592787,NA,3278,180,109,1948,1330,1049,1563,127,88,498,593,860,1804,2453,972,1481,2612,2017-09-01,2017-02-01T00:00:00Z,NA,2017-04-01,NA,0,NA,0,0,0,0,0,1,0,0,0,0,0,0
10,2017,Rollins College,0,1,0,2,1,1,0,2017-02-22T00:00:00Z,2017-03-17,NA,NA,1,NA,behavior,NA,136950,75,2612,FL,12,2,4-year,Private not-for-profit,1,1,"Degree-granting, primarily baccalaureate or above",2,-81.349239,28.592787,NA,3278,180,109,1948,1330,1049,1563,127,88,498,593,860,1804,2453,972,1481,2612,2017-10-01,2017-02-01T00:00:00Z,NA,2017-04-01,NA,0,NA,0,0,0,0,0,1,0,0,0,0,0,0
11,2017,Rollins College,0,1,2,3,0,1,0,2017-02-22T00:00:00Z,2017-03-17,NA,NA,1,NA,behavior,NA,136950,75,2612,FL,12,2,4-year,Private not-for-profit,1,1,"Degree-granting, primarily baccalaureate or above",2,-81.349239,28.592787,NA,3278,180,109,1948,1330,1049,1563,127,88,498,593,860,1804,2453,972,1481,2612,2017-11-01,2017-02-01T00:00:00Z,NA,2017-04-01,NA,0,NA,0,0,0,0,0,1,0,0,0,0,0,0
12,2017,Rollins College,1,0,0,2,0,0,0,2017-02-22T00:00:00Z,2017-03-17,NA,NA,1,NA,behavior,NA,136950,75,2612,FL,12,2,4-year,Private not-for-profit,1,1,"Degree-granting, primarily baccalaureate or above",2,-81.349239,28.592787,NA,3278,180,109,1948,1330,1049,1563,127,88,498,593,860,1804,2453,972,1481,2612,2017-12-01,2017-02-01T00:00:00Z,NA,2017-04-01,NA,0,NA,0,0,0,0,0,1,0,0,0,0,0,0
1,2018,Rollins College,0,1,1,4,0,1,0,2017-02-22T00:00:00Z,2017-03-17,NA,NA,1,NA,behavior,NA,136950,74,2571,FL,12,2,4-year,Private not-for-profit,1,1,"Degree-granting, primarily baccalaureate or above",2,-81.349239,28.592787,NA,3127,170,106,1877,1250,1031,1540,128,85,517,589,819,1719,2433,975,1458,2571,2018-01-01,2017-02-01T00:00:00Z,NA,2017-04-01,NA,0,NA,0,0,0,0,0,1,0,0,0,0,0,0
2,2018,Rollins College,0,0,0,5,1,0,0,2017-02-22T00:00:00Z,2017-03-17,NA,NA,1,NA,behavior,NA,136950,74,2571,FL,12,2,4-year,Private not-for-profit,1,1,"Degree-granting, primarily baccalaureate or above",2,-81.349239,28.592787,NA,3127,170,106,1877,1250,1031,1540,128,85,517,589,819,1719,2433,975,1458,2571,2018-02-01,2017-02-01T00:00:00Z,NA,2017-04-01,NA,0,NA,0,0,0,0,0,1,0,0,0,0,0,0
3,2018,Rollins College,0,0,1,6,0,0,0,2017-02-22T00:00:00Z,2017-03-17,NA,NA,1,NA,behavior,NA,136950,74,2571,FL,12,2,4-year,Private not-for-profit,1,1,"Degree-granting, primarily baccalaureate or above",2,-81.349239,28.592787,NA,3127,170,106,1877,1250,1031,1540,128,85,517,589,819,1719,2433,975,1458,2571,2018-03-01,2017-02-01T00:00:00Z,NA,2017-04-01,NA,0,NA,0,0,0,0,0,1,0,0,0,0,0,0
4,2018,Rollins College,1,0,3,7,0,0,0,2017-02-22T00:00:00Z,2017-03-17,NA,NA,1,NA,behavior,NA,136950,74,2571,FL,12,2,4-year,Private not-for-profit,1,1,"Degree-granting, primarily baccalaureate or above",2,-81.349239,28.592787,NA,3127,170,106,1877,1250,1031,1540,128,85,517,589,819,1719,2433,975,1458,2571,2018-04-01,2017-02-01T00:00:00Z,NA,2017-04-01,NA,0,NA,0,0,0,0,0,1,0,0,0,0,0,0
5,2018,Rollins College,0,0,2,4,0,0,0,2017-02-22T00:00:00Z,2017-03-17,NA,NA,1,NA,behavior,NA,136950,74,2571,FL,12,2,4-year,Private not-for-profit,1,1,"Degree-granting, primarily baccalaureate or above",2,-81.349239,28.592787,NA,3127,170,106,1877,1250,1031,1540,128,85,517,589,819,1719,2433,975,1458,2571,2018-05-01,2017-02-01T00:00:00Z,NA,2017-04-01,NA,0,NA,0,0,0,0,0,1,0,0,0,0,0,0
6,2018,Rollins College,0,0,0,2,3,0,0,2017-02-22T00:00:00Z,2017-03-17,NA,NA,1,NA,behavior,NA,136950,74,2571,FL,12,2,4-year,Private not-for-profit,1,1,"Degree-granting, primarily baccalaureate or above",2,-81.349239,28.592787,NA,3127,170,106,1877,1250,1031,1540,128,85,517,589,819,1719,2433,975,1458,2571,2018-06-01,2017-02-01T00:00:00Z,NA,2017-04-01,NA,0,NA,0,0,0,0,0,1,0,0,0,0,0,0
7,2018,Rollins College,0,0,0,1,0,0,0,2017-02-22T00:00:00Z,2017-03-17,NA,NA,1,NA,behavior,NA,136950,74,2571,FL,12,2,4-year,Private not-for-profit,1,1,"Degree-granting, primarily baccalaureate or above",2,-81.349239,28.592787,NA,3127,170,106,1877,1250,1031,1540,128,85,517,589,819,1719,2433,975,1458,2571,2018-07-01,2017-02-01T00:00:00Z,NA,2017-04-01,NA,0,NA,0,0,0,0,0,1,0,0,0,0,0,0
8,2018,Rollins College,0,0,1,1,0,0,0,2017-02-22T00:00:00Z,2017-03-17,NA,NA,1,NA,behavior,NA,136950,74,2571,FL,12,2,4-year,Private not-for-profit,1,1,"Degree-granting, primarily baccalaureate or above",2,-81.349239,28.592787,NA,3127,170,106,1877,1250,1031,1540,128,85,517,589,819,1719,2433,975,1458,2571,2018-08-01,2017-02-01T00:00:00Z,NA,2017-04-01,NA,0,NA,0,0,0,0,0,1,0,0,0,0,0,0
9,2018,Rollins College,0,0,0,12,0,0,0,2017-02-22T00:00:00Z,2017-03-17,NA,NA,1,NA,behavior,NA,136950,74,2571,FL,12,2,4-year,Private not-for-profit,1,1,"Degree-granting, primarily baccalaureate or above",2,-81.349239,28.592787,NA,3127,170,106,1877,1250,1031,1540,128,85,517,589,819,1719,2433,975,1458,2571,2018-09-01,2017-02-01T00:00:00Z,NA,2017-04-01,NA,0,NA,0,0,0,0,0,1,0,0,0,0,0,0
